,datetime,title,source,link,sentiment_class,sentiment_score
0,2/22/2017 3:26:12 PM,BRIEF-Eaton increases dividend by five percent (ETN),Reuters,http://www.businessinsider.com/r-brief-eaton-increases-dividend-by-five-percent-2017-2,negative,0.8359045386314392
1,3/20/2017 1:05:00 PM,"Research Reports Initiation on Machinery Stocks -- Eaton, AMETEK, Ingersoll-Rand, and 3M",PR Newswire,/news/stocks/research-reports-initiation-on-machinery-stocks-eaton-ametek-ingersoll-rand-and-3m-1001849835,positive,0.9474558234214783
2,4/10/2017 4:25:08 PM,"BRIEF-Eaton, Cummins announce joint venture (CMI, ETN)",Reuters,http://www.businessinsider.com/r-brief-eaton-cummins-announce-joint-venture-2017-4,positive,0.9325292706489563
3,5/2/2017 12:36:24 PM,Eaton Corp. Announces 7% Gain In Q1 Earnings,RTTNews,/news/stocks/eaton-corp-announces-7-gain-in-q1-earnings-1001968693,negative,0.929709792137146
4,5/2/2017 12:44:07 PM,Eaton Lifts 2017 Profit View ,RTTNews,/news/stocks/eaton-lifts-2017-profit-view-1001968709,negative,0.40802088379859924
5,5/2/2017 12:50:00 PM,"Machinery Stocks Under Scanner -- Eaton, 3M, Ingersoll-Rand, and AMETEK",PR Newswire,/news/stocks/machinery-stocks-under-scanner-eaton-3m-ingersoll-rand-and-ametek-1001968742,neutral,0.7296848893165588
6,6/12/2017 1:10:00 PM,"Stock Performance Review on Machinery Industry -- Eaton, Ingersoll-Rand, 3M, and Rockwell Automation",PR Newswire,/news/stocks/stock-performance-review-on-machinery-industry-eaton-ingersoll-rand-3m-and-rockwell-automation-1002085104,positive,0.9252485632896423
7,6/13/2017 3:18:05 PM,"EU mergers and takeovers (June 13) (PCLN, CMI, ETN, NK, 9984, 2317, RDSA, 521, C14, BX, MQG, FIG, 9101, 9104, 9107, FTI, LIN, RHI, MAGG3, UG, GM, BNP, GLE, DG, DUFN, GS, WRT1V, HLDX, 6501, 7267,...",Reuters,http://www.businessinsider.com/r-eu-mergers-and-takeovers-june-13-2017-6,positive,0.9515546560287476
8,6/17/2017 1:30:05 AM,"EU mergers and takeovers (June 17) (RDSA, 521, C14, 9984, 2317, MQG, SEV, GE, 8001, 7911, NK, BX, FIG, 9101, 9104, 9107, FTI, LIN, RHI, MAGG3, UG, GM, BNP, GLE, DG, DUFN, GS, WRT1V, HLDX, 6501,...",Reuters,http://www.businessinsider.com/r-eu-mergers-and-takeovers-june-17-2017-6,positive,0.9512226581573486
9,6/22/2017 5:52:03 PM,"EU mergers and takeovers (June 22) (BX, NK, FTI, LIN, 9984, FIG, GS, SDA1V, 9101, 9104, 9107, RHI, MAGG3, UG, GM, BNP, GLE, DG, DUFN, WRT1V, HLDX, 6501, 7267, SAZ, SAN, EDF, CBK, DD, FMC, CMI, ETN,...",Reuters,http://www.businessinsider.com/r-eu-mergers-and-takeovers-june-22-2017-6,positive,0.950348973274231
