,datetime,title,source,link,sentiment_class,sentiment_score
0,7/22/2013 1:50:28 PM,Kimberly-Clark posts higher quarterly profit,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/j1CdwZiIRFg/story01.htm,negative,0.9424608945846558
1,11/14/2013 10:45:43 PM,Kimberly-Clark pursues spin-off of health care business,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/yNAt1PZ9pmY/story01.htm,positive,0.928264856338501
2,1/24/2014 7:23:12 PM,"Emerging markets lift Procter & Gamble, Kimberly-Clark",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/Zby--sYo5Iw/story01.htm,positive,0.7026256322860718
3,10/11/2016 6:40:27 PM,"U.S. Supreme Court turns away companies in California tax dispute (PG, KMB, MRK)",Reuters,/news/stocks/u-s-supreme-court-turns-away-companies-in-california-tax-dispute-pg-kmb-mrk-1001449625,neutral,0.8497329354286194
4,10/24/2016 1:50:19 PM,BRIEF-Kimberly-Clark announces third quarter 2016 results (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-announces-third-quarter-2016-results-2016-10,positive,0.8894227147102356
5,10/26/2016 12:20:17 PM,BRIEF-Deal of Distinction award given to Imaflex and Kimberly-Clark (KMB),Reuters,http://www.businessinsider.com/r-brief-deal-of-distinction-award-given-to-imaflex-and-kimberly-clark-2016-10,negative,0.8988688588142395
6,11/15/2016 12:40:19 PM,"INSIGHT-Multinational firms dumping Venezuela operations in fire sales (DAN, GIS, KMB, 5108, ENR, F, PEP, HNR, CLX, CRM.)",Reuters,http://www.businessinsider.com/r-insight-multinational-firms-dumping-venezuela-operations-in-fire-sales-2016-11,positive,0.513809084892273
7,11/15/2016 4:40:20 PM,"RPT-INSIGHT-Multinational firms dumping Venezuela operations in fire sales (DAN, GIS, KMB, 5108, ENR, F, PEP, HNR, CLX, CRM.)",Reuters,http://www.businessinsider.com/r-rpt-insight-multinational-firms-dumping-venezuela-operations-in-fire-sales-2016-11,positive,0.8039550185203552
8,11/16/2016 5:42:18 PM,BRIEF-Kimberly-Clark appoints michael Hsu president and chief operating officer (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-appoints-michael-hsu-president-and-chief-operating-officer-2016-11,positive,0.9335922002792358
9,12/20/2016 4:14:35 PM,"Kimberly-Clark, rival CMPC allegedly fixed Chile diaper prices-report",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/GDgyCRBwJU4/us-kimberly-clark-cmpc-pricefixing-idUSKBN1491TB,neutral,0.9329739809036255
10,1/24/2017 1:40:06 PM,BRIEF-Kimberly-Clark Q4 adjusted EPS $1.45 (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-q4-adjusted-eps-145-2017-1,positive,0.8791463375091553
11,2/17/2017 11:00:11 PM,"US STOCKS-Dow edges up to seventh straight record high (ULVR, CL, KMB, UNH)",Reuters,http://www.businessinsider.com/r-us-stocks-dow-edges-up-to-seventh-straight-record-high-2017-2,negative,0.9368446469306946
12,2/27/2017 11:54:18 PM,BRIEF-Kimberly-Clark CEO's FY16 total compensation was $15.7 mln (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-ceos-fy16-total-compensation-was-157-mln-2017-2,positive,0.5795877575874329
13,3/24/2017 12:50:00 PM,"Research Reports Initiation on Personal Products Stocks -- Unilever, Estee Lauder, Kimberly-Clark, and Herbalife",PR Newswire,/news/stocks/research-reports-initiation-on-personal-products-stocks-unilever-estee-lauder-kimberly-clark-and-herbalife-1001865580,positive,0.9156288504600525
14,4/10/2017 12:55:06 PM,"BRIEF-Halyard Health says jury found Kimberly-Clark liable for $3.9 mln in compensatory damages for Microcool* Surgical Gowns case (HYH, KMB)",Reuters,http://www.businessinsider.com/r-brief-halyard-health-says-jury-found-kimberly-clark-liable-for-39-mln-in-compensatory-damages-for-microcool-surgical-gowns-case-2017-4,neutral,0.8240165710449219
15,4/10/2017 4:03:00 PM,Kimberly-Clark to Challenge Verdict in MicroCool Class Action Lawsuit,PR Newswire,/news/stocks/kimberly-clark-to-challenge-verdict-in-microcool-class-action-lawsuit-1001910799,neutral,0.8839873671531677
16,4/10/2017 4:30:00 PM,Kimberly-Clark to Webcast 1st Quarter 2017 Earnings Conference Call,PR Newswire,/news/stocks/kimberly-clark-to-webcast-1st-quarter-2017-earnings-conference-call-1001910891,positive,0.950421154499054
17,4/10/2017 4:36:59 PM,"BRIEF-Kimberly-Clark to challenge verdict in MicroCool class action lawsuit (KMB, HYH)",Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-to-challenge-verdict-in-microcool-class-action-lawsuit-2017-4,neutral,0.7459331154823303
18,4/13/2017 10:01:07 AM,"UPDATE 1-Private equity firms have bid $22 bln for SCA hygiene unit-paper (SCA , PG, KMB)",Reuters,http://www.businessinsider.com/r-update-1-private-equity-firms-have-bid-22-bln-for-sca-hygiene-unit-paper-2017-4,positive,0.7151932716369629
19,4/13/2017 10:01:07 AM,"RPT-UPDATE 1-Private equity firms have bid $22 bln for SCA hygiene unit-paper (SCA , PG, KMB)",Reuters,http://www.businessinsider.com/r-rpt-update-1-private-equity-firms-have-bid-22-bln-for-sca-hygiene-unit-paper-2017-4,positive,0.6307600736618042
20,4/14/2017 2:15:00 PM,Kimberly-Clark Names Larry P. Allgaier Group President of its North American Consumer Business,PR Newswire,/news/stocks/kimberly-clark-names-larry-p-allgaier-group-president-of-its-north-american-consumer-business-1001922522,positive,0.9352282881736755
21,4/14/2017 2:22:14 PM,"Kimberly-Clark Names Allgaier Group President, Kimberly-Clark North America ",RTTNews,/news/stocks/kimberly-clark-names-allgaier-group-president-kimberly-clark-north-america-1001922537,positive,0.9485078454017639
22,4/17/2017 7:51:00 PM,"Kimberly-Clark Professional Urges Facility Managers to ""Hire the Best -- Hire WypAll*""",PR Newswire,/news/stocks/kimberly-clark-professional-urges-facility-managers-to-hire-the-best-hire-wypall-1001924567,positive,0.7631910443305969
23,4/20/2017 10:23:00 PM,Kimberly-Clark Declares Quarterly Dividend,PR Newswire,/news/stocks/kimberly-clark-declares-quarterly-dividend-1001936237,neutral,0.8469422459602356
24,4/20/2017 10:51:06 PM,BRIEF-Kimberly-Clark sets regular quarterly dividend of $0.97 per share (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-sets-regular-quarterly-dividend-of-097-per-share-2017-4,positive,0.9282752275466919
25,4/24/2017 1:30:00 PM,Kimberly-Clark Announces First Quarter 2017 Results,PR Newswire,/news/stocks/kimberly-clark-announces-first-quarter-2017-results-1001941739,positive,0.7516108155250549
26,4/24/2017 1:35:25 PM,Kimberly-Clark Corp Earnings Rise 3% In Q1,RTTNews,/news/stocks/kimberly-clark-corp-earnings-rise-3-in-q1-1001941759,negative,0.9423235058784485
27,4/24/2017 1:39:45 PM,Kimberly-Clark Backs 2017 EPS View ,RTTNews,/news/stocks/kimberly-clark-backs-2017-eps-view-1001941778,positive,0.8090165853500366
28,4/24/2017 2:35:05 PM,BRIEF-Kimberly-Clark reports Q1 EPS $1.57 (KMB),Reuters,http://www.businessinsider.com/r-brief-kimberly-clark-reports-q1-eps-157-2017-4,positive,0.7803148031234741
29,4/25/2017 12:10:00 PM,"Personal Products Stocks Under Scanner -- Kimberly-Clark, Estee Lauder, Herbalife, and e.l.f. Beauty",PR Newswire,/news/stocks/personal-products-stocks-under-scanner-kimberly-clark-estee-lauder-herbalife-and-e-l-f-beauty-1001945595,neutral,0.6581082344055176
30,4/25/2017 2:07:00 PM,Depend Brand Highlights Inspiring Stories of Everyday People to Help Empower Others to Own Their Greatness,PR Newswire,/news/stocks/depend-brand-highlights-inspiring-stories-of-everyday-people-to-help-empower-others-to-own-their-greatness-1001946270,positive,0.7129553556442261
31,4/25/2017 10:43:00 PM,"Kimberly-Clark Invests in Energy Efficiency at its Mobile, Alabama Mill",PR Newswire,/news/stocks/kimberly-clark-invests-in-energy-efficiency-at-its-mobile-alabama-mill-1001948618,positive,0.8153377175331116
32,5/1/2017 3:00:00 PM,U by Kotex Partners with Jessamyn Stanley to Launch New Product,PR Newswire,/news/stocks/u-by-kotex-partners-with-jessamyn-stanley-to-launch-new-product-1001965690,negative,0.5727496147155762
33,5/1/2017 6:51:00 PM,Kimberly-Clark Awards $1.08 Million in College Scholarships to High School Students in North America,PR Newswire,/news/stocks/kimberly-clark-awards-1-08-million-in-college-scholarships-to-high-school-students-in-north-america-1001966353,negative,0.7628834843635559
34,5/2/2017 2:02:00 PM,Kleenex® Brand Introduces Two New Products for Modern Day Life,PR Newswire,/news/stocks/kleenex-brand-introduces-two-new-products-for-modern-day-life-1001969270,negative,0.723949134349823
35,5/31/2017 12:30:00 PM,"Research Reports on Personal Products Equities -- Unilever, Kimberly-Clark, Estee Lauder, and Herbalife",PR Newswire,/news/stocks/research-reports-on-personal-products-equities-unilever-kimberly-clark-estee-lauder-and-herbalife-1002053917,positive,0.9313939213752747
