,datetime,title,source,link,sentiment_class,sentiment_score
0,9/27/2016 10:10:24 PM,"BRIEF-Atmos Energy Corp - on September 22, entered into a $200 million term loan agreement - SEC filing (ATO)",Reuters,/news/stocks/brief-atmos-energy-corp-on-september-22-entered-into-a-$200-million-term-loan-agreement-sec-filing-ato-1001421635,positive,0.884878396987915
1,10/4/2016 9:20:20 AM,"IBM sees tipping point at hand for industrial Internet (CTSH, ATO, MSFT, IBM, CSCO, INFY, 005930)",Reuters,/news/stocks/ibm-sees-tipping-point-at-hand-for-industrial-internet-ctsh-ato-msft-ibm-csco-infy-005930-1001433938,negative,0.7327038645744324
2,10/6/2016 6:30:21 PM,"UPDATE 1-German banks launch sale of payments group Concardis - sources (V, WDI, ING, ATO, CBK, MA, UCG, DBK)",Reuters,/news/stocks/update-1-german-banks-launch-sale-of-payments-group-concardis-sources-v-wdi-ing-ato-cbk-ma-ucg-dbk-1001441181,positive,0.8947993516921997
3,10/11/2016 11:40:23 PM,"BRIEF-Atmos Energy on October 5, entered into first amendment to revolving credit agreement- SEC filing (ATO)",Reuters,/news/stocks/brief-atmos-energy-on-october-5-entered-into-first-amendment-to-revolving-credit-agreement-sec-filing-ato-1001450344,positive,0.9291414022445679
4,11/3/2016 11:10:21 PM,BRIEF-Atmos Energy Corp announces the retirement of Senior Vice President Marvin Sweetin (ATO),Reuters,http://www.businessinsider.com/r-brief-atmos-energy-corp-announces-the-retirement-of-senior-vice-president-marvin-sweetin-2016-11,positive,0.6413483023643494
5,11/10/2016 12:18:24 AM,BRIEF-Atmos Energy increases quarterly dividend by 7.1 pct (ATO),Reuters,http://www.businessinsider.com/r-brief-atmos-energy-increases-quarterly-dividend-by-71-pct-2016-11,negative,0.8781677484512329
6,11/10/2016 1:04:21 AM,BRIEF-Atmos Energy Q4 earnings per share $0.33 (ATO),Reuters,http://www.businessinsider.com/r-brief-atmos-energy-q4-earnings-per-share-033-2016-11,positive,0.8556026220321655
7,12/12/2016 3:50:03 PM,"Buyout groups prepare final bids for payments group Concardis - sources (V, WDI, ING, ATO, CBK, MA, UCG, DBK)",Reuters,http://www.businessinsider.com/r-buyout-groups-prepare-final-bids-for-payments-group-concardis---sources-2016-12,positive,0.953036904335022
8,12/12/2016 4:22:04 PM,"UPDATE 1-Buyout groups prepare final bids for payments group Concardis - sources (V, WDI, ING, ATO, CBK, MA, UCG, DBK)",Reuters,http://www.businessinsider.com/r-update-1-buyout-groups-prepare-final-bids-for-payments-group-concardis---sources-2016-12,positive,0.9355378746986389
9,1/19/2017 11:12:04 PM,BRIEF-Atmos Energy says Christopher Forsythe to succeed Bret Eckert as CFO (ATO),Reuters,http://www.businessinsider.com/r-brief-atmos-energy-says-christopher-forsythe-to-succeed-bret-eckert-as-cfo-2017-1,positive,0.9408386945724487
