,datetime,title,source,link,sentiment_class,sentiment_score
0,9/28/2016 2:30:27 PM,"BRIEF-Euler Hermes Group to collaborate with Moody's (ELE, MCO)",Reuters,/news/stocks/brief-euler-hermes-group-to-collaborate-with-moodys-ele-mco-1001423101,negative,0.6200045347213745
1,9/28/2016 3:40:26 PM,BRIEF-Moody's sees FY 2016 adj earnings per share $4.55 to $4.65 (MCO),Reuters,/news/stocks/brief-moodys-sees-fy-2016-adj-earnings-per-share-$4-55-to-$4-65-mco-1001423624,positive,0.6070486903190613
2,10/21/2016 4:06:21 PM,Moody's says DOJ preparing complaint alleging violations (MCO),Reuters,http://www.businessinsider.com/r-moodys-says-doj-preparing-complaint-alleging-violations-2016-10,neutral,0.8859546184539795
3,10/21/2016 4:32:24 PM,BRIEF-Moody's Corp reports third quarter results (MCO),Reuters,http://www.businessinsider.com/r-brief-moodys-corp-reports-third-quarter-results-2016-10,neutral,0.5050135254859924
4,10/21/2016 4:56:23 PM,UPDATE 1-Moody's says DoJ preparing complaint alleging rating violations (MCO),Reuters,http://www.businessinsider.com/r-update-1-moodys-says-doj-preparing-complaint-alleging-rating-violations-2016-10,neutral,0.8464475274085999
5,10/24/2016 5:28:18 PM,BRIEF-Moody's approved restructuring plan for cost management in MIS segment (MCO),Reuters,http://www.businessinsider.com/r-brief-moodys-approved-restructuring-plan-for-cost-management-in-mis-segment-2016-10,negative,0.5935887694358826
6,11/29/2016 7:40:08 PM,BRIEF-Finagraph completes financing round led by Moody's (MCO),Reuters,http://www.businessinsider.com/r-brief-finagraph-completes-financing-round-led-by-moodys-2016-11,negative,0.4977598786354065
7,12/8/2016 1:16:05 PM,China's move to open up for global rating agencies may lift debt credibility (MCO),Reuters,http://www.businessinsider.com/r-chinas-move-to-open-up-for-global-rating-agencies-may-lift-debt-credibility-2016-12,negative,0.9526021480560303
8,12/15/2016 2:56:03 PM,New SEC rules may force mutual fund managers to justify loan investments (MCO),Reuters,http://www.businessinsider.com/r-new-sec-rules-may-force-mutual-fund-managers-to-justify-loan-investments-2016-12,positive,0.8026889562606812
9,1/11/2017 6:08:03 AM,"Hong Kong court hears Moody's appeal over ""red flags"" report (MCO)",Reuters,http://www.businessinsider.com/r-hong-kong-court-hears-moodys-appeal-over-red-flags-report-2017-1,neutral,0.5504803657531738
10,1/26/2017 7:10:05 PM,Moody's puts Novartis on notice over debt-funded buyback plan (MCO),Reuters,http://www.businessinsider.com/r-moodys-puts-novartis-on-notice-over-debt-funded-buyback-plan-2017-1,neutral,0.5299198031425476
11,2/1/2017 9:28:07 PM,Fitch takes on Moody's over assessment of Chicago Public Schools (MCO),Reuters,http://www.businessinsider.com/r-fitch-takes-on-moodys-over-assessment-of-chicago-public-schools-2017-2,positive,0.9314030408859253
12,2/3/2017 11:56:08 AM,"EU watchdog studies Brexit risks at rating agencies (MCO, LSE)",Reuters,http://www.businessinsider.com/r-eu-watchdog-studies-brexit-risks-at-rating-agencies-2017-2,positive,0.936384916305542
13,2/15/2017 9:15:11 AM,Moody's Buys Structured Finance Data And Analytics Business Of SCDM ,RTTNews,/news/stocks/moody-s-buys-structured-finance-data-and-analytics-business-of-scdm-1001751647,positive,0.9441863894462585
14,2/15/2017 11:42:10 AM,BRIEF-Moody's acquires structured finance data and analytics business of SCDM (MCO),Reuters,http://www.businessinsider.com/r-brief-moodys-acquires-structured-finance-data-and-analytics-business-of-scdm-2017-2,positive,0.9394423961639404
15,2/17/2017 1:05:54 PM,Moody`s Corp. Q4 Income Rises 9%,RTTNews,/news/stocks/moody-s-corp-q4-income-rises-9-1001760997,negative,0.9325852394104004
16,2/17/2017 1:32:28 PM,Moody's Sees Higher FY17 Results After Q4 Adj. EPS Miss Estimates - Quick Facts ,RTTNews,/news/stocks/moody-s-sees-higher-fy17-results-after-q4-adj-eps-miss-estimates-quick-facts-1001761124,negative,0.7445087432861328
17,2/17/2017 7:24:20 PM,BRIEF-Moody's says Q4 revenue rose 9 pct to $942.1 mln (MCO),Reuters,http://www.businessinsider.com/r-brief-moodys-says-q4-revenue-rose-9-pct-to-9421-mln-2017-2,negative,0.9540912508964539
18,3/2/2017 7:40:24 PM,"Moody's lowers outlook on U.S. telecom industry amid price war (VZ, T, S, MCO, CMCSA, CHTR, 9984, DTE, MM)",Reuters,http://www.businessinsider.com/r-moodys-lowers-outlook-on-us-telecom-industry-amid-price-war-2017-3,neutral,0.9091172218322754
19,3/2/2017 8:04:20 PM,"Moody's whistleblower loses lawsuit, cannot share in $864 mln settlement (MCO)",Reuters,http://www.businessinsider.com/r-moodys-whistleblower-loses-lawsuit-cannot-share-in-864-mln-settlement-2017-3,neutral,0.5986396670341492
20,3/15/2017 5:02:42 PM,BRIEF-Moody's says CEO's 2016 total compensation was $9 mln vs $9.1 mln in 2015 (MCO),Reuters,http://www.businessinsider.com/r-brief-moodys-says-ceos-2016-total-compensation-was-9-mln-vs-91-mln-in-2015-2017-3,neutral,0.9336724281311035
21,3/29/2017 3:00:00 PM,"Blue Cross Blue Shield Association Report Finds Link between a Population's Health and a Growing Economy, Higher Incomes and Lower Unemployment",PR Newswire,/news/stocks/blue-cross-blue-shield-association-report-finds-link-between-a-population-s-health-and-a-growing-economy-higher-incomes-and-lower-unemployment-1001877987,negative,0.8248656988143921
22,4/4/2017 6:18:52 PM,"EU watchdog wants tougher conditions for credit ratings compiled outside EU (FIM, MCO)",Reuters,http://www.businessinsider.com/r-eu-watchdog-wants-tougher-conditions-for-credit-ratings-compiled-outside-eu-2017-4,negative,0.6610323786735535
23,4/10/2017 12:40:00 PM,"How These Business Services Stocks are Faring? -- Moody's, Advisory Board, and ServiceMaster",PR Newswire,/news/stocks/how-these-business-services-stocks-are-faring-moody-s-advisory-board-and-servicemaster-1001909806,positive,0.9126302599906921
24,4/24/2017 2:15:07 PM,MOVES-Dimmock switches from Lloyds to Moody’s (MCO),Reuters,http://www.businessinsider.com/r-moves-dimmock-switches-from-lloyds-to-moodys-2017-4,positive,0.9324203133583069
