,datetime,title,source,link,sentiment_class,sentiment_score
0,7/26/2017 11:55:00 PM,"Hubbell Incorporated -- Moody's downgrades Hubbell's senior unsecured rating to Baa1, outlook revised to stable",Moodys,/news/bonds/hubbell-incorporated-moody-s-downgrades-hubbell-s-senior-unsecured-rating-to-baa1-outlook-revised-to-stable-1002208002,neutral,0.8671020269393921
1,12/26/2017 1:53:31 PM,Hubbell To Acquire Aclara Tech For About $1.1 Bln In Cash ,RTTNews,/news/stocks/hubbell-to-acquire-aclara-tech-for-about-1-1-bln-in-cash-1012123863,positive,0.9280356764793396
2,12/26/2017 11:52:00 PM,"Aclara Technologies, LLC -- Moody's affirms Hubbell's Baa1 senior unsecured and Prime-2 short-term ratings; outlook stable",Moodys,/news/bonds/aclara-technologies-llc-moody-s-affirms-hubbell-s-baa1-senior-unsecured-and-prime-2-short-term-ratings-outlook-stable-1012156921,negative,0.9190083742141724
3,1/31/2018 4:47:00 PM,Hubbell Incorporated -- Moody's Assigns Baa1 rating to Hubbell's senior notes,Moodys,/news/bonds/hubbell-incorporated-moody-s-assigns-baa1-rating-to-hubbell-s-senior-notes-1014692525,positive,0.8208841681480408
4,2/23/2018 4:34:00 PM,"Aclara Technologies, LLC -- Moody's withdraws Aclara Technologies' ratings",Moodys,/news/bonds/aclara-technologies-llc-moody-s-withdraws-aclara-technologies-ratings-1016862171,neutral,0.705338180065155
5,7/22/2018 3:01:31 PM,Here's what to expect from Hubbell's earnings,Markets Insider Automation,/news/stocks/hubbell_1-q2-quarterly-earnings-preview-1027387843,positive,0.9367104172706604
6,10/21/2018 3:01:25 PM,Hubbell earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/hubbell_1-quarter-earnings-preview-q3-1027636136,positive,0.9032661318778992
7,12/10/2018 10:05:00 PM,HUBBELL BOARD ELECTS NEW DIRECTOR,GlobeNewswire,/news/stocks/hubbell-board-elects-new-director-1027796065,positive,0.8803838491439819
8,1/15/2019 11:00:00 PM,"Hubbell Incorporated To Announce Fourth Quarter 2018 Results On February 5, 2019",GlobeNewswire,/news/stocks/hubbell-incorporated-to-announce-fourth-quarter-2018-results-on-february-5-2019-1027870781,positive,0.9539235234260559
9,2/1/2019 5:23:58 PM,Hubbell Declares Regular Quarterly Dividend,GlobeNewswire,/news/stocks/hubbell-declares-regular-quarterly-dividend-1027917094,positive,0.8310292363166809
10,2/3/2019 3:01:40 PM,What Wall Street expects from Hubbell's earnings,Markets Insider Automation,/news/stocks/hubbell_1-stock-price-q4-earnings-preview-1027918704,positive,0.9275584816932678
11,2/5/2019 1:30:00 PM,Hubbell Reports 2018 Fourth Quarter and Full Year Results,GlobeNewswire,/news/stocks/hubbell-reports-2018-fourth-quarter-and-full-year-results-1027924908,positive,0.8413650393486023
12,2/26/2019 3:00:00 PM,"Hubbell Incorporated to Appear at J.P. Morgan 2019 Aviation, Transportation & Industrials Conference",GlobeNewswire,/news/stocks/hubbell-incorporated-to-appear-at-j-p-morgan-2019-aviation-transportation-industrials-conference-1027985039,positive,0.9473437666893005
13,4/9/2019 11:00:00 PM,"Hubbell Incorporated To Announce First Quarter 2019 Results On April 30, 2019",GlobeNewswire,/news/stocks/hubbell-incorporated-to-announce-first-quarter-2019-results-on-april-30-2019-1028098086,positive,0.9540947675704956
14,4/23/2019 10:30:00 PM,Hubbell Incorporated Announces Annual Meeting of Shareholders Webcast,GlobeNewswire,/news/stocks/hubbell-incorporated-announces-annual-meeting-of-shareholders-webcast-1028131789,positive,0.9400396943092346
15,4/26/2019 6:08:19 PM,Hubbell Declares Regular Quarterly Dividend,GlobeNewswire,/news/stocks/hubbell-declares-regular-quarterly-dividend-1028143504,positive,0.8310292363166809
16,4/28/2019 3:02:09 PM,Hubbell earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/hubbell_1-q1-earnings-preview-stock-1028145819,positive,0.9269235134124756
17,4/30/2019 1:30:00 PM,Hubbell Reports First Quarter 2019 Results,GlobeNewswire,/news/stocks/hubbell-reports-first-quarter-2019-results-1028152949,positive,0.8994196057319641
18,6/6/2019 3:20:00 PM,Hubbell Incorporated Appoints Gerben Bakker President and Chief Operating Officer,GlobeNewswire,/news/stocks/hubbell-incorporated-appoints-gerben-bakker-president-and-chief-operating-officer-1028260584,positive,0.9294398427009583
19,6/28/2019 10:30:00 PM,"Hubbell Incorporated Appoints Allan Connolly Group President, Hubbell Power Systems",GlobeNewswire,/news/stocks/hubbell-incorporated-appoints-allan-connolly-group-president-hubbell-power-systems-1028318543,positive,0.9226680397987366
