datetime,title,source,link,sentiment_class,sentiment_score
11/10/2016 8:54:20 PM,BRIEF-Zebra Technologies files for non-timely 10-Q (ZBRA),Reuters,http://www.businessinsider.com/r-brief-zebra-technologies-files-for-non-timely-10-q-2016-11,neutral,0.920327365398407
11/15/2016 2:00:20 PM,BRIEF-Zebra Technologies Q3 non-gaap earnings per share $1.43 (ZBRA),Reuters,http://www.businessinsider.com/r-brief-zebra-technologies-q3-non-gaap-earnings-per-share-143-2016-11,neutral,0.8835667967796326
11/15/2016 2:06:25 PM,BRIEF-Zebra Technologies appoints Olivier Leonetti as CFO (ZBRA),Reuters,http://www.businessinsider.com/r-brief-zebra-technologies-appoints-olivier-leonetti-as-cfo-2016-11,neutral,0.9323055148124695
12/7/2016 3:34:03 PM,BRIEF-Zebra Technologies announces repricing of $1.7 billion term loan (ZBRA),Reuters,http://www.businessinsider.com/r-brief-zebra-technologies-announces-repricing-of-17-billion-term-loan-2016-12,neutral,0.8013429045677185
12/9/2016 9:20:03 PM,"LPC: Repricing leveraged loans saves US companies millions of dollars (APO, ZBRA)",Reuters,http://www.businessinsider.com/r-lpc-repricing-leveraged-loans-saves-us-companies-millions-of-dollars-2016-12,neutral,0.5364890098571777
12/12/2016 8:16:03 PM,"BRIEF-Zebra Technologies enters into second refinancing amendment that amended credit agreement, dated Oct. 27, 2014 (ZBRA)",Reuters,http://www.businessinsider.com/r-brief-zebra-technologies-enters-into-second-refinancing-amendment-that-amended-credit-agreement-dated-oct-27-2014-2016-12,neutral,0.8867892622947693
2/23/2017 12:30:00 PM,Zebra Technologies Announces Fourth-Quarter and Full-Year 2016 Results,PR Newswire,/news/stocks/zebra-technologies-announces-fourth-quarter-and-full-year-2016-results-1001776481,neutral,0.864626944065094
2/23/2017 2:10:00 PM,"Research Reports Coverage on Industrial Goods Stocks -- Rexnord, Hudson Technologies, Zebra Technologies, and Weyerhaeuser",PR Newswire,/news/stocks/research-reports-coverage-on-industrial-goods-stocks-rexnord-hudson-technologies-zebra-technologies-and-weyerhaeuser-1001777062,neutral,0.9352366328239441
2/24/2017 6:15:00 PM,"Zebra Technologies to Present at the Morgan Stanley Technology, Media, and Telecom Conference",PR Newswire,/news/stocks/zebra-technologies-to-present-at-the-morgan-stanley-technology-media-and-telecom-conference-1001782141,neutral,0.9199837446212769
2/27/2017 2:00:00 PM,Zebra Helps Global Manufacturers Increase Visibility Across Distribution Centers,PR Newswire,/news/stocks/zebra-helps-global-manufacturers-increase-visibility-across-distribution-centers-1001785758,positive,0.8837808966636658
