,datetime,title,source,link,sentiment_class,sentiment_score
0,10/4/2016 11:40:21 PM,BRIEF-Marsh & Mclennan Agency acquires Vero Insurance (MMC),Reuters,/news/stocks/brief-marsh-&-mclennan-agency-acquires-vero-insurance-mmc-1001436399,positive,0.9379228949546814
1,10/12/2016 3:50:22 PM,"MOVES-Marsh names Ailsa King chief client officer, UK & Ireland (MMC)",Reuters,/news/stocks/moves-marsh-names-ailsa-king-chief-client-officer-uk-&-ireland-mmc-1001451885,positive,0.9342620372772217
2,10/12/2016 10:20:23 PM,"MOVES-Deutsche Bank, HKEX, Saudi Hollandi Bank, Marsh (1040, MMC, DBK, 388)",Reuters,/news/stocks/moves-deutsche-bank-hkex-saudi-hollandi-bank-marsh-1040-mmc-dbk-388-1001452462,positive,0.9360656142234802
3,10/20/2016 10:16:21 PM,"MOVES-Axis Insurance appoints SVP of distribution, broker relations (AXS, MMC)",Reuters,http://www.businessinsider.com/r-moves-axis-insurance-appoints-svp-of-distribution-broker-relations-2016-10,positive,0.9294286966323853
4,10/21/2016 1:00:22 AM,BRIEF-Marsh & Mclennan amends its U.S. defined benefit retirement plans (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-amends-its-us-defined-benefit-retirement-plans-2016-10,positive,0.8803539872169495
5,10/25/2016 1:30:19 PM,BRIEF-Marsh & Mclennan Companies Q3 adjusted earnings per share $0.69 (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-companies-q3-adjusted-earnings-per-share-069-2016-10,positive,0.6475853323936462
6,11/9/2016 10:32:20 PM,BRIEF-Marsh & McLennan board increases share repurchase authorization to up to $2.5 bln (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-board-increases-share-repurchase-authorization-to-up-to-25-bln-2016-11,negative,0.9243248105049133
7,11/14/2016 4:44:18 PM,BRIEF-Marsh says to acquire Bluefin Insurance from AXA (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh-says-to-acquire-bluefin-insurance-from-axa-2016-11,positive,0.9204103350639343
8,12/1/2016 10:16:03 PM,BRIEF-Marsh & Mclennan Agency acquires Presidio Benefits Group (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-agency-acquires-presidio-benefits-group-2016-12,positive,0.9277569055557251
9,12/5/2016 1:30:03 PM,"UK insurance body launches flood insurance for businesses (LGEN, RSA, MMC, RQIH, BEZ, CS, ADM, LRE, NVA, HSX)",Reuters,http://www.businessinsider.com/r-uk-insurance-body-launches-flood-insurance-for-businesses-2016-12,positive,0.8945277333259583
10,12/5/2016 5:36:03 PM,BRIEF-Mercer acquires Sirota Consulting LLC (MMC),Reuters,http://www.businessinsider.com/r-brief-mercer-acquires-sirota-consulting-llc-2016-12,positive,0.9332467913627625
11,12/13/2016 6:04:03 PM,BRIEF-Marsh to acquire Ad Corretora De Seguros in Brazil (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh-to-acquire-ad-corretora-de-seguros-in-brazil-2016-12,positive,0.9255809783935547
12,12/14/2016 7:40:06 PM,BRIEF-Marsh & Mclennan Companies names Deborah C. Hopkins to board (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-companies-names-deborah-c-hopkins-to-board-2016-12,positive,0.9099653959274292
13,1/2/2017 9:44:03 AM,"BRIEF-Axa finalises sale of Bluefin to Marsh (CS, MMC)",Reuters,http://www.businessinsider.com/r-brief-axa-finalises-sale-of-bluefin-to-marsh-2017-1,positive,0.9351944327354431
14,1/9/2017 11:30:06 PM,BRIEF-Marsh & McLennan companies announces pricing of $1 billion senior notes offering (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-companies-announces-pricing-of-1-billion-senior-notes-offering-2017-1,positive,0.9155030250549316
15,1/11/2017 10:20:06 PM,BRIEF-Volt Information Sciences Q4 earnings $0.13/shr,Reuters,http://www.businessinsider.com/r-brief-volt-information-sciences-q4-earnings-013/shr-2017-1,positive,0.7749723792076111
16,2/2/2017 1:05:28 PM,Marsh & McLennan Companies Inc Earnings Advance 25% In Q4,RTTNews,/news/stocks/marsh-mclennan-companies-inc-earnings-advance-25-in-q4-1001717324,negative,0.9382207989692688
17,2/2/2017 1:34:08 PM,BRIEF-Marsh & McLennan Companies reports Q4 earnings per share $0.84 (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-companies-reports-q4-earnings-per-share-084-2017-2,positive,0.7674980759620667
18,2/7/2017 3:14:09 PM,BRIEF-Marsh & Mclennan agency acquires iaCONSULTING (MMC),Reuters,http://www.businessinsider.com/r-brief-marsh--mclennan-agency-acquires-iaconsulting-2017-2,positive,0.9221333265304565
