,datetime,title,source,link,sentiment_class,sentiment_score
0,12/21/2015 10:32:37 PM,NetApp to buy flash storage maker SolidFire for $870 million,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/Z8YranBPedk/story01.htm,positive,0.8895898461341858
1,10/19/2016 4:10:22 PM,BRIEF-NetApp names William H. Miller chief information officer (NTAP),Reuters,/news/stocks/brief-netapp-names-william-h-miller-chief-information-officer-ntap-1001465364,positive,0.9418320655822754
2,11/3/2016 11:06:18 PM,BRIEF-NetApp expects to reduce worldwide headcount by about 6 percent - SEC filing (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-expects-to-reduce-worldwide-headcount-by-about-6-percent---sec-filing-2016-11,neutral,0.8058359026908875
3,11/16/2016 11:18:20 PM,BRIEF-Netapp reports Q2 earnings per share $0.38 (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-reports-q2-earnings-per-share-038-2016-11,positive,0.7311645746231079
4,12/12/2016 6:02:05 PM,BRIEF-Netapp says enters senior unsecured credit agreement (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-says-enters-senior-unsecured-credit-agreement-2016-12,negative,0.6666275858879089
5,2/13/2017 2:42:12 PM,BRIEF-Vanguard Chester Funds reports a 5.12 pct passive stake in Netapp (NTAP),Reuters,http://www.businessinsider.com/r-brief-vanguard-chester-funds-reports-a-512-pct-passive-stake-in-netapp-2017-2,positive,0.9278504848480225
6,2/15/2017 10:04:24 PM,NetApp Inc. Announces 12% Rise In Q3 Earnings,RTTNews,/news/stocks/netapp-inc-announces-12-rise-in-q3-earnings-1001754780,negative,0.9414520263671875
7,2/15/2017 10:16:10 PM,BRIEF-Netapp Q3 non-gaap earnings per share $0.82 (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-q3-non-gaap-earnings-per-share-082-2017-2,positive,0.814183235168457
8,2/16/2017 9:38:34 PM,NetApp Pulls Back Off Best Levels But Remains Firmly Positive ,RTTNews,/news/stocks/netapp-pulls-back-off-best-levels-but-remains-firmly-positive-1001759130,negative,0.8794794082641602
9,2/24/2017 1:00:00 PM,"Data Storage Devices Stocks Under Review -- NetApp, Teradata, Quantum, and Pure Storage",PR Newswire,/news/stocks/data-storage-devices-stocks-under-review-netapp-teradata-quantum-and-pure-storage-1001780975,positive,0.7707920670509338
10,4/13/2017 12:15:00 PM,"How These Data Storage Devices Stocks are Faring? -- NetApp, Nimble, Pure Storage, and Teradata",PR Newswire,/news/stocks/how-these-data-storage-devices-stocks-are-faring-netapp-nimble-pure-storage-and-teradata-1001920131,positive,0.92851322889328
11,5/24/2017 10:06:01 PM,NetApp Inc. Q4 Earnings Advance 52%,RTTNews,/news/stocks/netapp-inc-q4-earnings-advance-52-1002041315,negative,0.7151632308959961
12,6/7/2017 6:09:39 AM,NetApp Plans To Expand Alliance With Microsoft In Hybrid Cloud Data Services ,RTTNews,/news/stocks/netapp-plans-to-expand-alliance-with-microsoft-in-hybrid-cloud-data-services-1002072556,negative,0.926477313041687
13,6/30/2017 1:05:00 PM,"Data Storage Devices Stocks on Investors' Radar -- Brocade Communications Systems, NetApp, Seagate Technology, and Western Digital",PR Newswire,/news/stocks/data-storage-devices-stocks-on-investors-radar-brocade-communications-systems-netapp-seagate-technology-and-western-digital-1002138374,positive,0.9434497356414795
14,7/17/2017 3:04:04 PM,BRIEF-NetApp enters into amendment no. 1 to credit agreement (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-enters-into-amendment-no-1-to-credit-agreement-2017-7,positive,0.8750851154327393
15,8/1/2017 10:37:03 PM,BRIEF-Netapp says CEO's FY2017 total compensation was $9 mln (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-says-ceos-fy2017-total-compensation-was-9-mln-2017-8,positive,0.7587509751319885
16,8/11/2017 12:35:00 PM,"Stocks Under Scanner in the Data Storage Devices Space -- Brocade Communications Systems, NetApp, Seagate Technology, and Western Digital",PR Newswire,/news/stocks/stocks-under-scanner-in-the-data-storage-devices-space-brocade-communications-systems-netapp-seagate-technology-and-western-digital-1002251583,positive,0.8782453536987305
17,8/16/2017 10:05:19 PM,NetApp Inc. Reports 34% Increase In Q1 Earnings,RTTNews,/news/stocks/netapp-inc-reports-34-increase-in-q1-earnings-1002263379,negative,0.9463739991188049
18,8/16/2017 10:17:22 PM,BRIEF-NetApp Inc - sees Q2 GAAP EPS in range of ‍$0.47 - $0.55​ (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-inc---sees-q2-gaap-eps-in-range-of-047---055-2017-8,positive,0.8277645111083984
19,9/7/2017 2:00:00 PM,"Vote Now to Decide the 2017 NetApp Innovation Award WinnerFinalists Cerner, Safelite, Solis Mammography, and TechnologyOne selected from dozens of customers who are changing the world with data",GlobeNewswire,/news/stocks/vote-now-to-decide-the-2017-netapp-innovation-award-winnerfinalists-cerner-safelite-solis-mammography-and-technologyone-selected-from-dozens-of-customers-who-are-changing-the-world-with-data-1002353971,positive,0.7809856534004211
20,9/12/2017 2:00:00 PM,"CloudOps Creates IaaS Portal, Speeds Revenue Generation with NetApp SolidFireCloudMC IaaS portal gives software companies, enterprises, and telcos a one-stop, self-service platform for cloud...",GlobeNewswire,/news/stocks/cloudops-creates-iaas-portal-speeds-revenue-generation-with-netapp-solidfirecloudmc-iaas-portal-gives-software-companies-enterprises-and-telcos-a-one-stop-self-service-platform-for-cloud-1002361777,positive,0.8267257809638977
21,9/19/2017 2:00:00 PM,NetApp Enables Companies to Make Faster Decisions with DataNetApp announces the first available NVMe-over-InfiniBand enterprise-class systems,GlobeNewswire,/news/stocks/netapp-enables-companies-to-make-faster-decisions-with-datanetapp-announces-the-first-available-nvme-over-infiniband-enterprise-class-systems-1002382508,negative,0.5742108821868896
22,9/20/2017 10:01:00 PM,"NetApp Hosts Technology Sessions at 2017 Insight Conference in Las Vegas, Nevada",GlobeNewswire,/news/stocks/netapp-hosts-technology-sessions-at-2017-insight-conference-in-las-vegas-nevada-1002389708,positive,0.9421267509460449
23,9/26/2017 2:00:00 PM,NetApp Insight 2017 Invites Data Visionaries to Annual ConferenceCompany showcases how customers are changing the world with data on October 2–5 in Las Vegas and November 13–16 in Berlin,GlobeNewswire,/news/stocks/netapp-insight-2017-invites-data-visionaries-to-annual-conferencecompany-showcases-how-customers-are-changing-the-world-with-data-on-october-2-5-in-las-vegas-and-november-13-16-in-berlin-1002569041,positive,0.8678213953971863
24,9/26/2017 3:37:03 PM,BRIEF-NetApp files prospectus supplement related to potental floating rate notes and senior notes offering - SEC filing (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-files-prospectus-supplement-related-to-potental-floating-rate-notes-and-senior-notes-offering---sec-filing-2017-9,positive,0.9418644309043884
25,9/26/2017 4:35:00 PM,"NetApp, Inc. -- Moody's assigns Baa2 rating to NetApp; outlook stable",Moodys,/news/bonds/netapp-inc-moody-s-assigns-baa2-rating-to-netapp-outlook-stable-1002576969,positive,0.5466943979263306
26,9/27/2017 3:40:00 AM,"NetApp Prices $800,000,000 of Senior Notes",GlobeNewswire,/news/stocks/netapp-prices-800-000-000-of-senior-notes-1002609421,positive,0.9514096975326538
27,9/27/2017 4:57:05 AM,BRIEF-NetApp prices $800 mln of senior notes (NTAP),Reuters,http://www.businessinsider.com/r-brief-netapp-prices-800-mln-of-senior-notes-2017-9,positive,0.8897476196289062
28,10/3/2017 5:04:00 PM,"Sirius Computer Solutions, Inc. -- Moody's downgrades Sirius Computer Solutions CFR to B2 on acquisition announcement; outlook is stable",Moodys,/news/bonds/sirius-computer-solutions-inc-moody-s-downgrades-sirius-computer-solutions-cfr-to-b2-on-acquisition-announcement-outlook-is-stable-1002947108,neutral,0.6736021041870117
29,10/3/2017 7:00:00 PM,NetApp Transforms the Digital Customer Experience with Industry Leading Cognitive ComputingUnleash the full potential of Data Fabric - both on the premises and in the cloud - by using AI-enabled...,GlobeNewswire,/news/stocks/netapp-transforms-the-digital-customer-experience-with-industry-leading-cognitive-computingunleash-the-full-potential-of-data-fabric-both-on-the-premises-and-in-the-cloud-by-using-ai-enabled-1002951063,positive,0.7123921513557434
30,10/3/2017 7:00:00 PM,Microsoft and NetApp Unleash the Power of Data Through the Industry's First Azure Enterprise NFS ServiceStrategic partnership introduces Microsoft Azure Enterprise Network File System (NFS)...,GlobeNewswire,/news/stocks/microsoft-and-netapp-unleash-the-power-of-data-through-the-industry-s-first-azure-enterprise-nfs-servicestrategic-partnership-introduces-microsoft-azure-enterprise-network-file-system-nfs-1002951064,positive,0.620753288269043
31,10/4/2017 7:00:00 PM,NetApp Data Fabric Accelerates Data Protection and Application Performance in the Hybrid Cloud,GlobeNewswire,/news/stocks/netapp-data-fabric-accelerates-data-protection-and-application-performance-in-the-hybrid-cloud-1003009495,negative,0.8497644662857056
32,10/10/2017 2:00:00 PM,Healthix Improves Care for Over 16 Million Patients with NetAppLargest public health information exchange in the United States helps New York area doctors save lives and prevent unnecessary...,GlobeNewswire,/news/stocks/healthix-improves-care-for-over-16-million-patients-with-netapplargest-public-health-information-exchange-in-the-united-states-helps-new-york-area-doctors-save-lives-and-prevent-unnecessary-1003657206,negative,0.6124200820922852
33,11/1/2017 9:01:00 PM,NetApp Hosts Second Quarter Fiscal Year 2017 Financial Results Webcast,GlobeNewswire,/news/stocks/netapp-hosts-second-quarter-fiscal-year-2017-financial-results-webcast-1006493482,positive,0.9310816526412964
34,11/2/2017 10:00:00 PM,Fujitsu and NetApp Launch Converged Infrastructure Solution NFLEX for Strategic IT Delivery,GlobeNewswire,/news/stocks/fujitsu-and-netapp-launch-converged-infrastructure-solution-nflex-for-strategic-it-delivery-1006644125,positive,0.6782894730567932
35,11/13/2017 2:00:00 PM,"Data Visionaries Help Companies Thrive by Disrupting and Reshaping Industries Through Digital TransformationData Thrivers have three times greater new customer acquisition, employee productivity,...",GlobeNewswire,/news/stocks/data-visionaries-help-companies-thrive-by-disrupting-and-reshaping-industries-through-digital-transformationdata-thrivers-have-three-times-greater-new-customer-acquisition-employee-productivity-1007871658,negative,0.620198130607605
36,11/15/2017 10:01:00 PM,NetApp Reports Second Quarter Fiscal Year 2018 ResultsNet Revenues of $1.42 Billion Grew 6% Year-over-Year,GlobeNewswire,/news/stocks/netapp-reports-second-quarter-fiscal-year-2018-resultsnet-revenues-of-1-42-billion-grew-6-year-over-year-1008183563,negative,0.9549466967582703
37,11/15/2017 10:02:00 PM,NetApp Strengthens Board of Directors with New Appointments,GlobeNewswire,/news/stocks/netapp-strengthens-board-of-directors-with-new-appointments-1008183551,positive,0.8649006485939026
38,11/15/2017 10:09:15 PM,EARNINGS SUMMARY: Details of NetApp Inc. Q2 Earnings Report,RTTNews,/news/stocks/earnings-summary-details-of-netapp-inc-q2-earnings-report-1008183591,positive,0.9129370450973511
39,11/17/2017 10:27:08 PM,"BUZZ-U.S. stocks weekly: Feeling taxed (NTAP, CSCO, TSLA, CMI, FL, WMT, GE, JBHT, PCAR)",Reuters,http://www.businessinsider.com/r-buzz-us-stocks-weekly-feeling-taxed-2017-11,positive,0.6059190034866333
40,11/21/2017 10:01:00 PM,NetApp to Participate in Upcoming Investor/Technology Conferences,GlobeNewswire,/news/stocks/netapp-to-participate-in-upcoming-investor-technology-conferences-1008986764,positive,0.8067747354507446
41,11/29/2017 2:00:00 PM,Tom Mendoza Joins UiPath Board of Directors,PR Newswire,/news/stocks/tom-mendoza-joins-uipath-board-of-directors-1009921766,positive,0.9199050664901733
42,11/29/2017 2:17:03 PM,BRIEF-Tom Mendoza Joins UiPath Board Of Directors (NTAP),Reuters,http://www.businessinsider.com/r-brief-tom-mendoza-joins-uipath-board-of-directors-2017-11,positive,0.941484272480011
43,12/7/2017 1:55:49 AM,NetApp Honors Partners at U.S. Public Sector Partner Summit,GlobeNewswire,/news/stocks/netapp-honors-partners-at-u-s-public-sector-partner-summit-1010447133,negative,0.7501737475395203
44,1/16/2018 2:00:00 PM,"Hackensack Meridian Health JFK Medical Center Sets Sights on Transforming Delivery of Services by Mobilizing Over 3,500 Caregivers Across Five Facilities with NetAppJFK fully replaces legacy data...",GlobeNewswire,/news/stocks/hackensack-meridian-health-jfk-medical-center-sets-sights-on-transforming-delivery-of-services-by-mobilizing-over-3-500-caregivers-across-five-facilities-with-netappjfk-fully-replaces-legacy-data-1013111276,negative,0.8078081011772156
45,1/17/2018 2:00:00 PM,Brad Anderson to Lead NetApp Cloud Infrastructure Business UnitAccelerating NetApp’s leadership role in helping companies build next-generation data centers  ,GlobeNewswire,/news/stocks/brad-anderson-to-lead-netapp-cloud-infrastructure-business-unitaccelerating-netapp-s-leadership-role-in-helping-companies-build-next-generation-data-centers-1013155507,positive,0.5947954058647156
46,1/23/2018 2:00:00 PM,"Safelite Leapfrogs Competitors, Boosts Care and Customer Base, Builds Hurricane-Ready Infrastructure with NetAppData visionary Safelite transforms delivery of auto glass services, surpasses...",GlobeNewswire,/news/stocks/safelite-leapfrogs-competitors-boosts-care-and-customer-base-builds-hurricane-ready-infrastructure-with-netappdata-visionary-safelite-transforms-delivery-of-auto-glass-services-surpasses-1013711358,negative,0.9066846370697021
47,1/30/2018 2:00:00 PM,"NetApp Streamlines, Simplifies, and Speeds Access to Critical Data for Healthcare Customers WorldwideMachine learning, artificial intelligence, mobility, cloud access, and wearables/IoT will...",GlobeNewswire,/news/stocks/netapp-streamlines-simplifies-and-speeds-access-to-critical-data-for-healthcare-customers-worldwidemachine-learning-artificial-intelligence-mobility-cloud-access-and-wearables-iot-will-1014553593,positive,0.5884146690368652
48,1/31/2018 10:01:00 PM,NetApp Hosts Third Quarter Fiscal Year 2018 Financial Results Webcast,GlobeNewswire,/news/stocks/netapp-hosts-third-quarter-fiscal-year-2018-financial-results-webcast-1014719409,positive,0.9310503602027893
49,2/7/2018 6:20:41 PM,NetApp Initiated At Goldman ,RTTNews,/news/stocks/netapp-initiated-at-goldman-1015057942,positive,0.94611656665802
50,2/14/2018 10:01:00 PM,NetApp Reports Third Quarter Fiscal Year 2018 ResultsNet Revenues of $1.52 Billion Grew 8% Year-over-Year,GlobeNewswire,/news/stocks/netapp-reports-third-quarter-fiscal-year-2018-resultsnet-revenues-of-1-52-billion-grew-8-year-over-year-1015807863,negative,0.9547334313392639
51,2/14/2018 10:06:47 PM,NetApp Inc. Earnings Climb In Q3,RTTNews,/news/stocks/netapp-inc-earnings-climb-in-q3-1015807895,negative,0.924010694026947
52,2/15/2018 9:53:16 PM,NetApp Climbs Off Worst Levels But Remains Firmly Negative ,RTTNews,/news/stocks/netapp-climbs-off-worst-levels-but-remains-firmly-negative-1015934482,negative,0.8089754581451416
