,datetime,title,source,link,sentiment_class,sentiment_score
0,9/28/2016 7:20:24 PM,BRIEF-Digital Realty settled portion of forward sale agreements by issuing 12 million shares to forward counterparties for about $1.1 billion (DLR),Reuters,/news/stocks/brief-digital-realty-settled-portion-of-forward-sale-agreements-by-issuing-12-million-shares-to-forward-counterparties-for-about-$1-1-billion-dlr-1001424156,positive,0.589790940284729
1,10/11/2016 12:40:21 PM,"Silver Lake explores sale of Vantage Data Centers -sources (INTC, EQIX, DLR)",Reuters,/news/stocks/silver-lake-explores-sale-of-vantage-data-centers-sources-intc-eqix-dlr-1001447862,positive,0.8309578895568848
2,10/27/2016 11:06:30 PM,BRIEF-Digital Realty names Daniel Papes SVP of global sales and marketing (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-names-daniel-papes-svp-of-global-sales-and-marketing-2016-10,positive,0.929617702960968
3,10/27/2016 11:40:18 PM,BRIEF-Digital Realty Q3 FFO per share $1.31 (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-q3-ffo-per-share-131-2016-10,positive,0.8991286754608154
4,11/10/2016 12:16:18 PM,BRIEF-Digital Realty declares quarterly cash dividends for common and preferred stock (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-declares-quarterly-cash-dividends-for-common-and-preferred-stock-2016-11,positive,0.8115448355674744
5,1/3/2017 10:16:05 PM,BRIEF-Digital Realty provides initial 2017 outlook (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-provides-initial-2017-outlook-2017-1,positive,0.904610812664032
6,2/16/2017 10:05:41 PM,Digital Realty Trust Inc. Reports 13% Advance In Q4 Earnings,RTTNews,/news/stocks/digital-realty-trust-inc-reports-13-advance-in-q4-earnings-1001759184,negative,0.936590850353241
7,2/16/2017 10:36:10 PM,BRIEF-Digital Realty Q4 FFO per share $1.58 (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-q4-ffo-per-share-158-2017-2,positive,0.871285080909729
8,2/23/2017 1:40:00 PM,"Technical Reports on REIT Equities -- New York REIT, Digital Realty Trust, Liberty Property Trust, and DuPont Fabros Technology",PR Newswire,/news/stocks/technical-reports-on-reit-equities-new-york-reit-digital-realty-trust-liberty-property-trust-and-dupont-fabros-technology-1001776868,positive,0.9502135515213013
9,2/28/2017 12:16:00 AM,Digital Realty to Present at Upcoming Investor Conferences,PR Newswire,/news/stocks/digital-realty-to-present-at-upcoming-investor-conferences-1001787833,positive,0.9081882834434509
10,3/1/2017 10:01:00 PM,Digital Realty Increases Quarterly Cash Dividend for Common Stock by 5.7% to $0.93 per Share,PR Newswire,/news/stocks/digital-realty-increases-quarterly-cash-dividend-for-common-stock-by-5-7-to-0-93-per-share-1001796601,negative,0.9301763772964478
11,3/6/2017 10:05:00 PM,Digital Realty Announces Redemption of 6.625% Series F Preferred Stock,PR Newswire,/news/stocks/digital-realty-announces-redemption-of-6-625percent-series-f-preferred-stock-453017,positive,0.8172391057014465
12,3/6/2017 10:38:21 PM,BRIEF-Digital Realty announces redemption of 6.625 pct series F preferred stock (DLR),Reuters,http://www.businessinsider.com/r-brief-digital-realty-announces-redemption-of-6625-pct-series-f-preferred-stock-2017-3,positive,0.8538671135902405
13,3/15/2017 9:05:00 PM,Digital Realty Expands Atlanta Connected Campus,PR Newswire,/news/stocks/digital-realty-expands-atlanta-connected-campus-1001839445,positive,0.8774457573890686
14,4/3/2017 10:05:00 PM,Digital Realty Schedules First Quarter 2017 Earnings Release and Conference Call,PR Newswire,/news/stocks/digital-realty-schedules-first-quarter-2017-earnings-release-and-conference-call-1001891950,positive,0.9186850786209106
15,4/4/2017 12:15:00 PM,"REIT Stocks Under Scanner -- New York REIT, Hudson Pacific, Digital Realty, and Corporate Office",PR Newswire,/news/stocks/reit-stocks-under-scanner-new-york-reit-hudson-pacific-digital-realty-and-corporate-office-1001893669,positive,0.8298622965812683
16,4/27/2017 10:01:00 PM,Digital Realty to Appoint Mary Hogan Preusse to Board of Directors,PR Newswire,/news/stocks/digital-realty-to-appoint-mary-hogan-preusse-to-board-of-directors-1001958717,positive,0.9371864795684814
