datetime,title,source,link,sentiment_class,sentiment_score
9/28/2016 10:20:24 AM,BRIEF-DHI Mortgage Company Ltd enters into a third amendment to second amended and restated master repurchase agreement (DHI),Reuters,/news/stocks/brief-dhi-mortgage-company-ltd-enters-into-a-third-amendment-to-second-amended-and-restated-master-repurchase-agreement-dhi-1001422210,neutral,0.8096882104873657
11/8/2016 1:56:21 PM,D.R. Horton's profit boosted by higher home sales (DHI),Reuters,http://www.businessinsider.com/r-dr-hortons-profit-boosted-by-higher-home-sales-2016-11,positive,0.9547170400619507
11/8/2016 2:16:25 PM,BRIEF-D.R. Horton Q4 earnings per share $0.75 (DHI),Reuters,http://www.businessinsider.com/r-brief-dr-horton-q4-earnings-per-share-075-2016-11,neutral,0.8069995045661926
11/8/2016 2:50:18 PM,UPDATE 1-D.R. Horton's profit rises 18.7 pct on higher home sales (DHI),Reuters,http://www.businessinsider.com/r-update-1-dr-hortons-profit-rises-187-pct-on-higher-home-sales-2016-11,positive,0.9430844783782959
12/9/2016 10:14:03 PM,BRIEF-D.R. Horton says chairman's total 2016 compensation was $17.8 mln vs $15.2 mln (DHI),Reuters,http://www.businessinsider.com/r-brief-dr-horton-says-chairmans-total-2016-compensation-was-178-mln-vs-152-mln-2016-12,negative,0.8747499585151672
1/24/2017 2:04:05 PM,BRIEF-D.R. Horton reports Q1 earnings per share $0.55 (DHI),Reuters,http://www.businessinsider.com/r-brief-dr-horton-reports-q1-earnings-per-share-055-2017-1,neutral,0.7472620606422424
1/26/2017 5:34:07 PM,"UPDATE 2-Higher home sales, prices drive PulteGroup's profit beat (LEN, PHM, DHI)",Reuters,http://www.businessinsider.com/r-update-2-higher-home-sales-prices-drive-pultegroups-profit-beat-2017-1,positive,0.5655811429023743
2/1/2017 7:20:09 PM,BRIEF-Sanders Capital LLC reports 6.34 percent passive stake in D.R. Horton Inc (DHI),Reuters,http://www.businessinsider.com/r-brief-sanders-capital-llc-reports-634-percent-passive-stake-in-dr-horton-inc-2017-2,neutral,0.9466145038604736
2/22/2017 7:46:12 PM,"WRAPUP 2-U.S. home sales hit 10-year high, prices soar (TOL, DHI, LEN, PHM)",Reuters,http://www.businessinsider.com/r-wrapup-2-us-home-sales-hit-10-year-high-prices-soar-2017-2,positive,0.8421381711959839
3/24/2017 12:10:00 PM,"Technical Reports on Residential Construction Stocks -- PulteGroup, D.R. Horton, KB Home, and Toll Brothers",PR Newswire,/news/stocks/technical-reports-on-residential-construction-stocks-pultegroup-d-r-horton-kb-home-and-toll-brothers-1001865429,neutral,0.9426881670951843
4/12/2017 3:55:01 PM,"U.S. housing demand seen holding up despite rising rates (LEN, PHM, KBH, DHI)",Reuters,http://www.businessinsider.com/r-us-housing-demand-seen-holding-up-despite-rising-rates-2017-4,positive,0.9432146549224854
4/20/2017 12:58:55 PM,D R Horton Inc. Profit Rises 17% In Q1,RTTNews,/news/stocks/d-r-horton-inc-profit-rises-17-in-q1-1001934111,positive,0.9270976781845093
4/20/2017 1:19:08 PM,D.R. Horton's quarterly profit jumps 17.5 pct (DHI),Reuters,http://www.businessinsider.com/r-dr-hortons-quarterly-profit-jumps-175-pct-2017-4,positive,0.9272162318229675
4/20/2017 1:28:03 PM,BRIEF-D.R. Horton Inc reports Q2 earnings per share $0.60 (DHI),Reuters,http://www.businessinsider.com/r-brief-dr-horton-inc-reports-q2-earnings-per-share-060-2017-4,neutral,0.6200728416442871
4/20/2017 1:55:04 PM,UPDATE 1-D.R. Horton beats profit estimates; raises revenue forecast (DHI),Reuters,http://www.businessinsider.com/r-update-1-dr-horton-beats-profit-estimates-raises-revenue-forecast-2017-4,positive,0.9155269265174866
4/25/2017 1:11:08 PM,"UPDATE 1-PulteGroup beats profit estimates as home sales rise (PHM, DHI)",Reuters,http://www.businessinsider.com/r-update-1-pultegroup-beats-profit-estimates-as-home-sales-rise-2017-4,positive,0.9251086711883545
4/25/2017 4:13:46 PM,"Homebuilders slide after Trump administration announces a 20% tariff on Canadian lumber (PHM, DHI, KBH, TOL, LEN)",Business Insider,http://markets.businessinsider.com/news/stocks/Homebuilders-slide-after-Trump-administration-announces-a-20-tariff-on-Canadian-lumber-PHM-DHI-KBH-TOL-LEN-1001947264,negative,0.9656404256820679
4/26/2017 12:30:00 PM,"Residential Construction Stocks Under Scanner -- PulteGroup, D.R. Horton, KB Home, and Toll Brothers",PR Newswire,/news/stocks/residential-construction-stocks-under-scanner-pultegroup-d-r-horton-kb-home-and-toll-brothers-1001950623,negative,0.7658875584602356
5/16/2017 1:14:11 PM,BRIEF-D.R. Horton announces repurchase of common stock (DHI),Reuters,http://www.businessinsider.com/r-brief-dr-horton-announces-repurchase-of-common-stock-2017-5,neutral,0.9363203048706055
5/23/2017 5:36:14 PM,"UPDATE 1-U.S. new home sales tumble from near 9-1/2-year high (TOL, DHI, LEN, PHM)",Reuters,http://www.businessinsider.com/r-update-1-us-new-home-sales-tumble-from-near-9-1-2-year-high-2017-5,negative,0.9726899862289429
5/31/2017 2:25:00 PM,Builder Confidence Trending Upward as New Developments Experience Recent Success,PR Newswire,/news/stocks/builder-confidence-trending-upward-as-new-developments-experience-recent-success-1002054488,positive,0.9499257206916809
5/31/2017 2:25:00 PM,Builder Confidence Trending Upward as New Developments Experience Recent Success,PR Newswire,/news/stocks/builder-confidence-trending-upward-as-new-developments-experience-recent-success-1002054486,positive,0.9499257206916809
6/1/2017 12:15:00 PM,"Residential Construction Stocks Under Scanner -- PulteGroup, D.R. Horton, KB Home, and Toll Brothers",PR Newswire,/news/stocks/residential-construction-stocks-under-scanner-pultegroup-d-r-horton-kb-home-and-toll-brothers-1002058230,negative,0.7658875584602356
6/5/2017 12:42:06 PM,"BRIEF-D.R. Horton proposes to acquire 75 pct of Forestar (DHI, FOR)",Reuters,http://www.businessinsider.com/r-brief-dr-horton-proposes-to-acquire-75-pct-of-forestar-2017-6,neutral,0.9055685997009277
