datetime,title,source,link,sentiment_class,sentiment_score
2/6/2014 12:11:09 AM,Gilead to license hepatitis C drug to lower-cost manufacturers in India,Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/zHgyGxHSJX8/story01.htm,positive,0.7619157433509827
4/8/2014 5:58:56 PM,Gilead aims to license hepatitis C drug to 3-4 Indian firms,Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/ODkf14Tsxto/story01.htm,neutral,0.6781659722328186
4/10/2014 3:22:19 PM,Natco moves to oppose Gilead hepatitis C drug patent in India - source,Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/QrubLCkj8Ag/story01.htm,neutral,0.8584852814674377
9/15/2014 12:19:36 PM,"Gilead licenses hepatitis C drug to Cipla, Ranbaxy, five others",Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/AuW1hLltsGQ/story01.htm,neutral,0.6931471824645996
12/22/2014 3:35:48 PM,Wall St edges higher at open; Gilead weighs,Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/0NW4F3S2MQs/story01.htm,positive,0.9165435433387756
3/2/2015 7:43:28 AM,Natco Pharma ties up with Gilead on hepatitis C drugs,Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/zHfX_hpCUFE/story01.htm,neutral,0.6473158001899719
2/8/2016 3:38:44 AM,"Celgene, Gilead Sciences shares could rise 30 percent: Barron's",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/aaxrID11pg8/story01.htm,neutral,0.6798670887947083
3/25/2016 2:23:09 AM,Gilead ordered to pay Merck $200 million in hepatitis C drug patent dispute,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/lQ-2-kvxB4o/story01.htm,negative,0.8031803369522095
9/28/2016 2:30:23 AM,"BRIEF-Gilead sciences, WHO announce 5-year visceral leishmaniasis collaboration (GILD)",Reuters,/news/stocks/brief-gilead-sciences-who-announce-5-year-visceral-leishmaniasis-collaboration-gild-1001422092,neutral,0.7234009504318237
10/5/2016 11:30:22 AM,"BRIEF-U.S. FDA warns about the risk of Hepatitis B (BMY, GILD, JNJ, MRK)",Reuters,/news/stocks/brief-u-s-fda-warns-about-the-risk-of-hepatitis-b-bmy-gild-jnj-mrk-1001436685,negative,0.5751611590385437
10/13/2016 11:20:21 PM,"Experiment in monkeys raises hopes of ""functional cure"" for HIV (4502, GILD, MRK)",Reuters,/news/stocks/experiment-in-monkeys-raises-hopes-of-functional-cure-for-hiv-4502-gild-mrk-1001455438,neutral,0.549246609210968
10/20/2016 7:46:23 PM,"BRIEF-Gilead announces SVR12 rates from four phase 3 studies of combination of Sofosbuvir, Velpatasvir And Voxilaprevir (GILD)",Reuters,http://www.businessinsider.com/r-brief-gilead-announces-svr12-rates-from-four-phase-3-studies-of-combination-of-sofosbuvir-velpatasvir-and-voxilaprevir-2016-10,positive,0.8332988619804382
10/20/2016 8:22:26 PM,BRIEF-Gilead Sciences says phase 2 study of GS-4997 in PAH did not achieve primary endpoint (GILD),Reuters,http://www.businessinsider.com/r-brief-gilead-sciences-says-phase-2-study-of-gs-4997-in-pah-did-not-achieve-primary-endpoint-2016-10,negative,0.7962408661842346
