,datetime,title,source,link,sentiment_class,sentiment_score
0,2/27/2017 1:05:00 PM,"Research Reports on Insurance Brokers Equities -- Marsh & McLennan, Arthur J. Gallagher, Aon PLC, and Willis Towers Watson",PR Newswire,/news/stocks/research-reports-on-insurance-brokers-equities-marsh-mclennan-arthur-j-gallagher-aon-plc-and-willis-towers-watson-1001785543,neutral,0.9449588656425476
1,4/3/2017 12:40:00 PM,"Research Reports Coverage on Insurance Brokers Stocks -- Marsh & McLennan, Aon PLC, Arthur J. Gallagher, and Willis Towers Watson",PR Newswire,/news/stocks/research-reports-coverage-on-insurance-brokers-stocks-marsh-mclennan-aon-plc-arthur-j-gallagher-and-willis-towers-watson-1001889617,neutral,0.9464220404624939
2,4/13/2017 7:22:44 PM,CEO Compensation Showed Moderate Increase In 2016 ,RTTNews,/news/stocks/ceo-compensation-showed-moderate-increase-in-2016-1001921719,positive,0.9261199235916138
3,6/30/2017 12:40:00 PM,"Initiating Research Reports on Insurance Brokers Equities -- Aon PLC, Brown & Brown, Marsh & McLennan, and Willis Towers Watson",PR Newswire,/news/stocks/initiating-research-reports-on-insurance-brokers-equities-aon-plc-brown-brown-marsh-mclennan-and-willis-towers-watson-1002138306,neutral,0.9143601655960083
4,8/10/2017 1:00:00 PM,"How These Insurance Brokers Stocks are Performing? -- Willis Towers Watson, Arthur J. Gallagher, Aon PLC, and Brown & Brown",PR Newswire,/news/stocks/how-these-insurance-brokers-stocks-are-performing-willis-towers-watson-arthur-j-gallagher-aon-plc-and-brown-brown-1002248063,neutral,0.9356490969657898
5,9/7/2017 2:00:00 PM,"Willis Towers Watson and Stride Health to offer comprehensive benefits and guidance for contingent workersInnovative, comprehensive solution helps organizations address ‘Future of Work’ needs",GlobeNewswire,/news/stocks/willis-towers-watson-and-stride-health-to-offer-comprehensive-benefits-and-guidance-for-contingent-workersinnovative-comprehensive-solution-helps-organizations-address-future-of-work-needs-1002354146,neutral,0.6718282699584961
6,9/10/2017 2:04:34 PM,"Insurers increasingly concerned about  “silent cyber” exposureRespondents to Willis Re poll express growing concern about silent cyber exposure, revealing extent of problem for the industry",GlobeNewswire,/news/stocks/insurers-increasingly-concerned-about-silent-cyber-exposurerespondents-to-willis-re-poll-express-growing-concern-about-silent-cyber-exposure-revealing-extent-of-problem-for-the-industry-1002355781,negative,0.8904172778129578
7,9/11/2017 4:26:53 PM,"U.S. commercial insurance prices remain nearly flat in the second quarterFor the eighth quarter in a row, price changes were less than 1%",GlobeNewswire,/news/stocks/u-s-commercial-insurance-prices-remain-nearly-flat-in-the-second-quarterfor-the-eighth-quarter-in-a-row-price-changes-were-less-than-1-1002358669,negative,0.8827260136604309
8,9/19/2017 8:39:54 PM,"Thomas Wafer appointed as Chairman, Willis Re, North America, alongside new Vice-Chair Jeffrey Livingston",GlobeNewswire,/news/stocks/thomas-wafer-appointed-as-chairman-willis-re-north-america-alongside-new-vice-chair-jeffrey-livingston-1002384354,neutral,0.9442280530929565
9,9/19/2017 10:01:00 PM,Willis Towers Watson Announces Regular Quarterly Dividend,GlobeNewswire,/news/stocks/willis-towers-watson-announces-regular-quarterly-dividend-1002384474,neutral,0.9068352580070496
10,9/21/2017 3:05:00 PM,"Reserving investment priorities shift for P&C insurers, according to Willis Towers WatsonEfficiencies and increased staff availability for insightful analyses top insurers’ demands",GlobeNewswire,/news/stocks/reserving-investment-priorities-shift-for-p-c-insurers-according-to-willis-towers-watsonefficiencies-and-increased-staff-availability-for-insightful-analyses-top-insurers-demands-1002398232,positive,0.9362168908119202
11,9/21/2017 3:06:59 PM,"Employer-provided benefit cost varies sharply by industry, Willis Towers Watson analysis findsIndustry disparities more pronounced for retirement than health care benefits",GlobeNewswire,/news/stocks/employer-provided-benefit-cost-varies-sharply-by-industry-willis-towers-watson-analysis-findsindustry-disparities-more-pronounced-for-retirement-than-health-care-benefits-1002398753,negative,0.8415317535400391
12,9/27/2017 3:48:55 PM,Willis Research Network announces new seismic research,GlobeNewswire,/news/stocks/willis-research-network-announces-new-seismic-research-1002648555,neutral,0.8381862044334412
13,10/2/2017 3:05:00 PM,"Megadeals, political instability and strong equity markets deliver M&A underperformance for insurersWillis Towers Watson Insurance M&A Performance Tracker shows insurers undertaking M&A in 2016...",GlobeNewswire,/news/stocks/megadeals-political-instability-and-strong-equity-markets-deliver-m-a-underperformance-for-insurerswillis-towers-watson-insurance-m-a-performance-tracker-shows-insurers-undertaking-m-a-in-2016-1002915450,negative,0.9479733109474182
14,10/2/2017 3:05:00 PM,New book by private exchange pioneer on the role of choice and consumerism in today’s health care landscapeFirst-of-its-kind book by Liazon co-founder Alan Cohen addresses the role of...,GlobeNewswire,/news/stocks/new-book-by-private-exchange-pioneer-on-the-role-of-choice-and-consumerism-in-today-s-health-care-landscapefirst-of-its-kind-book-by-liazon-co-founder-alan-cohen-addresses-the-role-of-1002915424,neutral,0.8063485622406006
15,10/3/2017 3:05:00 PM,"Willis Towers Watson to participate in the 2017 HR Technology Conference and ExpoWillis Towers Watson to showcase innovative HR Software and technology solutions that solve compensation, employee...",GlobeNewswire,/news/stocks/willis-towers-watson-to-participate-in-the-2017-hr-technology-conference-and-expowillis-towers-watson-to-showcase-innovative-hr-software-and-technology-solutions-that-solve-compensation-employee-1002942545,positive,0.5807433724403381
16,10/4/2017 6:39:05 PM,Willis Towers Watson and Aon reach agreement on Chief Financial Officer dispute,GlobeNewswire,/news/stocks/willis-towers-watson-and-aon-reach-agreement-on-chief-financial-officer-dispute-1003009503,neutral,0.7739968299865723
17,10/5/2017 3:31:12 PM,"Employee reaction is U.S. employers’ biggest challenge to pay ratio disclosure ruleWillis Towers Watson poll finds half of respondents haven’t considered how, or if, they will communicate the ratio",GlobeNewswire,/news/stocks/employee-reaction-is-u-s-employers-biggest-challenge-to-pay-ratio-disclosure-rulewillis-towers-watson-poll-finds-half-of-respondents-haven-t-considered-how-or-if-they-will-communicate-the-ratio-1003077967,negative,0.6188912391662598
18,10/10/2017 5:55:05 PM,"Willis Towers Watson to Announce Third Quarter 2017 Earnings on November 2, 2017",GlobeNewswire,/news/stocks/willis-towers-watson-to-announce-third-quarter-2017-earnings-on-november-2-2017-1003684682,neutral,0.9450717568397522
19,10/12/2017 11:00:00 AM,SS&C GlobeOp Hedge Fund Performance Index: September performance 0.67%; Capital Movement Index: October net flows decline 0.95%,PR Newswire,/news/stocks/ss&c-globeop-hedge-fund-performance-index-september-performance-0-67percent;-capital-movement-index-october-net-flows-decline-0-95percent-565729,negative,0.9700427055358887
20,10/20/2017 11:00:00 AM,ILS market ready to deal with wake-up call of Q3 2017 natural catastrophes,GlobeNewswire,/news/stocks/ils-market-ready-to-deal-with-wake-up-call-of-q3-2017-natural-catastrophes-1005013252,positive,0.5648621320724487
21,10/25/2017 3:05:00 PM,Willis Towers Watson introduces updated version of Emblem predictive modeling softwareEmblem 4.6 is capable of modeling and visualizing real-world customer behaviors quicker and with greater...,GlobeNewswire,/news/stocks/willis-towers-watson-introduces-updated-version-of-emblem-predictive-modeling-softwareemblem-4-6-is-capable-of-modeling-and-visualizing-real-world-customer-behaviors-quicker-and-with-greater-1005575599,neutral,0.752753496170044
22,10/30/2017 2:05:00 PM,Assets of world’s largest fund managers pass $80 trillion for the first timePassively managed assets continue to gain share of total assets at the expense of active management,GlobeNewswire,/news/stocks/assets-of-world-s-largest-fund-managers-pass-80-trillion-for-the-first-timepassively-managed-assets-continue-to-gain-share-of-total-assets-at-the-expense-of-active-management-1006175745,positive,0.7895420789718628
