,datetime,title,source,link,sentiment_class,sentiment_score
0,7/18/2019 7:18:44 PM,10 Tech Stocks That Are Still Worth Your Time (And Money),InvestorPlace,/news/stocks/tech-stocks-to-buy-1028366584,neutral,0.8189408779144287
1,1/6/2020 5:09:09 PM,7 Stocks That Are Screaming Buys Right Now,InvestorPlace,/news/stocks/7-stocks-that-are-screaming-buys-right-now-1028796957,neutral,0.8483919501304626
2,1/9/2020 1:44:59 PM,7 Stocks That Are Screaming Buys Right Now,InvestorPlace,/news/stocks/stocks-to-buy-right-now-1028806786,neutral,0.8483919501304626
3,1/15/2020 7:00:36 PM,8 Wartime Stocks to Buy Amid Simmering U.S.-Iran Tensions,InvestorPlace,/news/stocks/8-wartime-stocks-to-buy-amid-simmering-u-s-iran-tensions-1028820813,positive,0.5936402678489685
4,2/4/2020 12:22:45 PM,Leidos To Buy L3Harris' Security Detection & Automation Businesses For $1 Bln ,RTTNews,/news/stocks/leidos-to-buy-l3harris-security-detection-automation-businesses-for-1-bln-1028871189,neutral,0.8936609625816345
5,2/4/2020 12:43:07 PM,"L3Harris Technologies, Inc. Q4 adjusted earnings of $2.85 per share",RTTNews,/news/stocks/l3harris-technologies-inc-q4-adjusted-earnings-of-2-85-per-share-1028871250,neutral,0.8045572638511658
6,2/4/2020 1:11:23 PM,L3Harris Technologies Q4 Profit Increases ,RTTNews,/news/stocks/l3harris-technologies-q4-profit-increases-1028871415,positive,0.5896326899528503
7,2/14/2020 2:55:55 PM,3 Defense Stocks for Geopolitical Turmoil,InvestorPlace,/news/stocks/3-defense-stocks-for-geopolitical-turmoil-1028907178,neutral,0.9083113670349121
8,2/27/2020 4:20:40 PM,Comcast drops IoT patent suit against L3Harris,Seeking Alpha,https://seekingalpha.com/news/3546576-comcast-drops-iot-patent-suit-against-l3harris?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8561988472938538
9,2/28/2020 5:55:54 PM,7 Ideal Stocks to Buy for Cautious Investors,InvestorPlace,/news/stocks/7-ideal-stocks-to-buy-for-cautious-investors-1028950856,neutral,0.8586272597312927
10,2/28/2020 7:59:35 PM,L3Harris boosts dividend for second time in eight months,Seeking Alpha,https://seekingalpha.com/news/3547161-l3harris-boosts-dividend-for-second-time-in-eight-months?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9403115510940552
11,3/9/2020 4:31:10 PM,L3Harris rolls out new antenna for smallsat use,Seeking Alpha,https://seekingalpha.com/news/3549815-l3harris-rolls-out-new-antenna-for-smallsat-use?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.6981810927391052
12,3/18/2020 2:56:04 PM,Suppliers tumble as Boeing seeks aid,Seeking Alpha,https://seekingalpha.com/news/3552969-suppliers-tumble-boeing-seeks-aid?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9530322551727295
13,3/31/2020 8:54:10 PM,L3Harris launches any-and-all debt exchange,Seeking Alpha,https://seekingalpha.com/news/3557012-l3harris-launches-and-all-debt-exchange?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9388218522071838
14,4/1/2020 1:26:24 PM,L3Harris wins $23M Space Force contract,Seeking Alpha,https://seekingalpha.com/news/3557214-l3harris-wins-23m-space-force-contract?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8160678744316101
15,4/3/2020 1:17:03 PM,L3Harris moves annual meeting online only,Seeking Alpha,https://seekingalpha.com/news/3558181-l3harris-moves-annual-meeting-online-only?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9392426609992981
16,4/17/2020 2:57:50 PM,Boeing suppliers bounce big on production news,Seeking Alpha,https://seekingalpha.com/news/3561706-boeing-suppliers-bounce-big-on-production-news?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.6451468467712402
17,4/23/2020 10:03:03 PM,L3Harris accelerates $100M in supplier payments,Seeking Alpha,https://seekingalpha.com/news/3564000-l3harris-accelerates-100m-in-supplier-payments?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9308903813362122
18,5/4/2020 3:01:31 PM,Harris is about to announce its earnings — here's what Wall Street expects,Markets Insider Automation,/news/stocks/harris_1-quarter-earnings-preview-q1-1029160388,neutral,0.9360584020614624
19,5/4/2020 10:52:24 PM,L3Harris closes $1B sale of airport security/automation business,Seeking Alpha,https://seekingalpha.com/news/3568805-l3harris-closes-1b-sale-of-airport-security-automation-business?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9169877171516418
20,5/5/2020 11:43:23 AM,"L3Harris reports beats, lowers FY20 guidance",Seeking Alpha,https://seekingalpha.com/news/3569016-l3harris-reports-beats-lowers-fy20-guidance?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.7850358486175537
