datetime,title,source,link,sentiment_class,sentiment_score
7/29/2005 3:27:00 PM,"MORNING UPDATE: brokersXpress, LLC issues alerts for SYMC, ANDW, WMI, MVL, and LEA",PR Newswire,/news/stocks/morning-update-brokersxpress-llc-issues-alerts-for-symc-andw-wmi-mvl-and-lea-1002270150,neutral,0.8922690153121948
4/11/2017 1:05:00 PM,"How These Waste Management Stocks are Faring? -- Waste Management, Republic Services, Darling, and Covanta",PR Newswire,/news/stocks/how-these-waste-management-stocks-are-faring-waste-management-republic-services-darling-and-covanta-1001913369,neutral,0.9176029562950134
4/26/2017 1:23:13 PM,Waste Management Inc Earnings Advance 13% In Q1,RTTNews,/news/stocks/waste-management-inc-earnings-advance-13-in-q1-1001950954,positive,0.9358219504356384
5/31/2017 6:32:07 PM,BRIEF-Wallbridge resumes exploration drilling at Fenelon gold property in Quebec (WM),Reuters,http://www.businessinsider.com/r-brief-wallbridge-resumes-exploration-drilling-at-fenelon-gold-property-in-quebec-2017-5,neutral,0.895138680934906
6/21/2017 7:08:03 AM,"INSIGHT-Drugmaker Mylan gets boost from unlikely source: coal (MYL, AJG, WM, GWW)",Reuters,http://www.businessinsider.com/r-insight-drugmaker-mylan-gets-boost-from-unlikely-source-coal-2017-6,positive,0.9386278390884399
6/21/2017 1:10:09 PM,"RPT-INSIGHT-Drugmaker Mylan gets boost from unlikely source: coal (MYL, AJG, WM, GWW)",Reuters,http://www.businessinsider.com/r-rpt-insight-drugmaker-mylan-gets-boost-from-unlikely-source-coal-2017-6,positive,0.9365103840827942
7/26/2017 1:28:37 PM,Waste Management Inc Q2 Profit Climbs 10%,RTTNews,/news/stocks/waste-management-inc-q2-profit-climbs-10-1002205579,positive,0.9149540662765503
7/26/2017 1:46:22 PM,"Waste Management Q2 Profit Climbs, Expects To Meet Upper End Of FY17 Guidance ",RTTNews,/news/stocks/waste-management-q2-profit-climbs-expects-to-meet-upper-end-of-fy17-guidance-1002205677,positive,0.9464535713195801
8/10/2017 11:02:04 PM,BRIEF-Wallbridge appoints ‍Shawn Day to its board (WM),Reuters,http://www.businessinsider.com/r-brief-wallbridge-appoints-shawn-day-to-its-board-2017-8,neutral,0.9354478716850281
8/16/2017 2:57:03 AM,BRIEF-Wallbridge announces progress on bulk sample permitting process (WM),Reuters,http://www.businessinsider.com/r-brief-wallbridge-announces-progress-on-bulk-sample-permitting-process-2017-8,positive,0.8022974729537964
9/22/2017 11:00:00 PM,Encanto Announces Extension of Share Purchase Warrants,PR Newswire,/news/stocks/encanto-announces-extension-of-share-purchase-warrants-620772,neutral,0.7631152272224426
9/27/2017 6:01:00 AM,Project Connect - Building and Tenant Protection Project Launches,PR Newswire,/news/stocks/project-connect-building-and-tenant-protection-project-launches-486818,neutral,0.9318380355834961
9/28/2017 5:21:00 PM,Seneca Fashion alumni debut at Toronto Women's Fashion Week,PR Newswire,/news/stocks/seneca-fashion-alumni-debut-at-toronto-womens-fashion-week-485470,neutral,0.9016746878623962
9/28/2017 7:17:00 PM,Steelworkers Cautiously Optimistic over Stelco Investment Plans,PR Newswire,/news/stocks/steelworkers-cautiously-optimistic-over-stelco-investment-plans-593521,positive,0.9006232023239136
9/29/2017 11:32:16 PM,"EPA finds dioxin exposed at Superfund site after storm, orders tests (IP, WM)",Reuters,http://www.businessinsider.com/r-epa-finds-dioxin-exposed-at-superfund-site-after-storm-orders-tests-2017-9,neutral,0.8787871599197388
10/2/2017 3:15:00 PM,iA Clarington launches global and emerging market funds for income-seeking investors,PR Newswire,/news/stocks/ia-clarington-launches-global-and-emerging-market-funds-for-income-seeking-investors-567106,neutral,0.9001557230949402
10/3/2017 11:51:00 PM,Mazda Canada reports sales for September 2017,PR Newswire,/news/stocks/mazda-canada-reports-sales-for-september-2017-512176,neutral,0.8783503770828247
10/10/2017 3:19:00 PM,Wallbridge Resumes Drilling Following High-Grade Results at Fenelon Gold Property in Quebec,PR Newswire,/news/stocks/wallbridge-resumes-drilling-following-high-grade-results-at-fenelon-gold-property-in-quebec-539299,neutral,0.5333796739578247
10/10/2017 3:37:03 PM,BRIEF-Wallbridge resumes drilling following high-grade results at Fenelon Gold Property in Quebec (WM),Reuters,http://www.businessinsider.com/r-brief-wallbridge-resumes-drilling-following-high-grade-results-at-fenelon-gold-property-in-quebec-2017-10,positive,0.6359961032867432
