datetime,title,source,link,sentiment_class,sentiment_score
9/26/2016 5:10:24 PM,BRIEF-Perkinelmer announces new organizational structure (PKI),Reuters,/news/stocks/brief-perkinelmer-announces-new-organizational-structure-pki-1001418419,neutral,0.906613290309906
10/27/2016 5:26:21 PM,BRIEF-Parkland Fuel acquires assets of PNE Corp (PKI),Reuters,http://www.businessinsider.com/r-brief-parkland-fuel-acquires-assets-of-pne-corp-2016-10,neutral,0.939269483089447
11/4/2016 12:00:18 PM,BRIEF-Parkland Fuel reports quarterly earnings per share $0.15 (PKI),Reuters,http://www.businessinsider.com/r-brief-parkland-fuel-reports-quarterly-earnings-per-share-015-2016-11,neutral,0.845020592212677
11/7/2016 10:50:18 PM,"PerkinElmer sales fall, profit edges past expectations (PKI)",Reuters,http://www.businessinsider.com/r-perkinelmer-sales-fall-profit-edges-past-expectations-2016-11,negative,0.9684564471244812
11/7/2016 10:50:18 PM,BRIEF-PerkinElmer Q3 adjusted earnings per share of $0.68 (PKI),Reuters,http://www.businessinsider.com/r-brief-perkinelmer-q3-adjusted-earnings-per-share-of-068-2016-11,neutral,0.8816682696342468
11/7/2016 11:16:20 PM,"UPDATE 1-PerkinElmer sales fall, profit edges past expectations (PKI)",Reuters,http://www.businessinsider.com/r-update-1-perkinelmer-sales-fall-profit-edges-past-expectations-2016-11,negative,0.9724563956260681
12/13/2016 9:00:03 PM,BRIEF-Parkland Fuel says enhanced dividend reinvestment plan allows shareholders to repurchase shares with dividend (PKI),Reuters,http://www.businessinsider.com/r-brief-parkland-fuel-says-enhanced-dividend-reinvestment-plan-allows-shareholders-to-repurchase-shares-with-dividend-2016-12,positive,0.8427082896232605
1/9/2017 10:30:07 PM,BRIEF-Perkinelmer to buy Tulip Diagnostics Pvt. Ltd. in India (PKI),Reuters,http://www.businessinsider.com/r-brief-perkinelmer-to-buy-tulip-diagnostics-pvt-ltd-in-india-2017-1,neutral,0.9110537171363831
2/2/2017 10:32:44 PM,PerkinElmer Bottom Line Rises 2% In Q4,RTTNews,/news/stocks/perkinelmer-bottom-line-rises-2-in-q4-1001719656,positive,0.9361882209777832
2/2/2017 10:46:07 PM,BRIEF-PerkinElmer Q4 GAAP EPS $0.57 from continuing operations (PKI),Reuters,http://www.businessinsider.com/r-brief-perkinelmer-q4-gaap-eps-057-from-continuing-operations-2017-2,negative,0.4464113712310791
2/2/2017 10:52:09 PM,PerkinElmer 4th qtr profit misses expectations (PKI),Reuters,http://www.businessinsider.com/r-perkinelmer-4th-qtr-profit-misses-expectations-2017-2,negative,0.6818967461585999
2/2/2017 11:08:07 PM,UPDATE 1-PerkinElmer 4th qtr profit misses expectations (PKI),Reuters,http://www.businessinsider.com/r-update-1-perkinelmer-4th-qtr-profit-misses-expectations-2017-2,negative,0.5663665533065796
2/2/2017 11:41:52 PM,PerkinElmer Issues 2017 Guidance - Quick Facts ,RTTNews,/news/stocks/perkinelmer-issues-2017-guidance-quick-facts-1001719890,neutral,0.9209389090538025
3/1/2017 3:25:00 PM,FinancialBuzz.com Innovation in the Sample Preparation Market,PR Newswire,/news/stocks/financialbuzz-com-innovation-in-the-sample-preparation-market-1001795174,neutral,0.8679515719413757
