datetime,title,source,link,sentiment_class,sentiment_score
4/16/2007 11:28:00 AM,Quest Diagnostics to Acquire AmeriPath in a Transaction Valued at $2 Billion,PR Newswire,/news/stocks/quest-diagnostics-to-acquire-ameripath-in-a-transaction-valued-at-2-billion-1028865235,neutral,0.9147611856460571
10/4/2016 1:00:21 AM,"BRIEF-Oxford Immunotec says gets favorable decision in patent infringement litigation (LH, QGEN, DGX)",Reuters,/news/stocks/brief-oxford-immunotec-says-gets-favorable-decision-in-patent-infringement-litigation-lh-qgen-dgx-1001433892,positive,0.9446328282356262
11/14/2016 1:24:18 PM,BRIEF-Quest Diagnostics raises revenue growth outlook for 2017-2020 (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-raises-revenue-growth-outlook-for-2017-2020-2016-11,positive,0.5593856573104858
12/13/2016 7:06:05 AM,BRIEF-Quest Diagnostics says investigating data security incident (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-says-investigating-data-security-incident-2016-12,negative,0.5085639357566833
12/15/2016 10:26:05 PM,BRIEF-Quest Diagnostics board elects Stephen Rusckowski chairman of the board (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-board-elects-stephen-rusckowski-chairman-of-the-board-2016-12,neutral,0.938506007194519
2/8/2017 2:16:09 PM,BRIEF-Veracyte to expand patient access to the Afirma gene expression classifier in thyroid cancer diagnosis (DGX),Reuters,http://www.businessinsider.com/r-brief-veracyte-to-expand-patient-access-to-the-afirma-gene-expression-classifier-in-thyroid-cancer-diagnosis-2017-2,positive,0.7921199202537537
2/15/2017 9:34:10 PM,BRIEF-QUEST DIAGNOSTICS SAYS WILL ACQUIRE OUTREACH LABORATORY SERVICES OPERATIONS OF PEACEHEALTH LABORATORIES (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-says-will-acquire-outreach-laboratory-services-operations-of-peacehealth-laboratories-2017-2,neutral,0.9235166311264038
2/24/2017 2:36:15 PM,"BRIEF-Quest Diagnostics says with retirement of John Ziegler, board approves reduction in size from 10 to 9 (DGX)",Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-says-with-retirement-of-john-ziegler-board-approves-reduction-in-size-from-10-to-9-2017-2,neutral,0.755393922328949
3/7/2017 10:54:00 PM,Quest Diagnostics To Speak At The Barclays Global Healthcare Conference,PR Newswire,/news/stocks/quest-diagnostics-to-speak-at-the-barclays-global-healthcare-conference-1001813287,neutral,0.8940228223800659
3/13/2017 9:44:26 PM,"BRIEF-Vermillion say co, unit entered amendment No. 2 to testing, services agreement with Quest Diagnostics effective March 11, 2017 (VRML, DGX)",Reuters,http://www.businessinsider.com/r-brief-vermillion-say-co-unit-entered-amendment-no-2-to-testing-services-agreement-with-quest-diagnostics-effective-march-11-2017-2017-3,neutral,0.8710490465164185
3/22/2017 12:50:00 PM,"Medical Laboratories Stocks Under Scanner -- Organovo, DexCom, Quest Diagnostics, and Alere",PR Newswire,/news/stocks/medical-laboratories-stocks-under-scanner-organovo-dexcom-quest-diagnostics-and-alere-1001857576,neutral,0.9017625451087952
4/6/2017 8:23:00 PM,Wolf Popper LLP: Quest Diagnostics And LabCorp Sued For Excessive Charges,PR Newswire,/news/stocks/wolf-popper-llp-quest-diagnostics-and-labcorp-sued-for-excessive-charges-1001904207,negative,0.860271155834198
4/7/2017 10:19:00 PM,Quest Diagnostics To Release First Quarter 2017 Financial Results On April 20,PR Newswire,/news/stocks/quest-diagnostics-to-release-first-quarter-2017-financial-results-on-april-20-1001907843,neutral,0.9377439022064209
4/20/2017 12:45:00 PM,"Quest Diagnostics Reports First Quarter 2017 Financial Results, Raises 2017 Financial Outlook",PR Newswire,/news/stocks/quest-diagnostics-reports-first-quarter-2017-financial-results-raises-2017-financial-outlook-1001934059,neutral,0.6896570920944214
4/20/2017 12:52:23 PM,Quest Diagnostics Earnings Climb 18% In Q1,RTTNews,/news/stocks/quest-diagnostics-earnings-climb-18-in-q1-1001934094,positive,0.9421439170837402
4/20/2017 12:57:54 PM,Quest Diagnostics Raises 2017 Earnings Estimates - Quick Facts ,RTTNews,/news/stocks/quest-diagnostics-raises-2017-earnings-estimates-quick-facts-1001934112,neutral,0.8968297243118286
4/24/2017 1:04:00 PM,Quest Diagnostics 50th Anniversary: Celebrating a Half Century of Life-Changing Results,PR Newswire,/news/stocks/quest-diagnostics-50th-anniversary-celebrating-a-half-century-of-life-changing-results-1001941632,neutral,0.7046800851821899
5/1/2017 5:20:00 PM,Quest Diagnostics CIO Lidia Fonseca Wins 2017 Forbes CIO Innovation Award,PR Newswire,/news/stocks/quest-diagnostics-cio-lidia-fonseca-wins-2017-forbes-cio-innovation-award-1001966175,positive,0.8284611105918884
5/1/2017 8:00:00 PM,"Quest Diagnostics and PeaceHealth Complete Transaction to Increase Access to Innovative, High-value Diagnostic Information Services in the Pacific Northwest",PR Newswire,/news/stocks/quest-diagnostics-and-peacehealth-complete-transaction-to-increase-access-to-innovative-high-value-diagnostic-information-services-in-the-pacific-northwest-619991,positive,0.9193235635757446
5/2/2017 11:38:00 PM,Quest Diagnostics To Speak At The Deutsche Bank 42nd Annual Health Care Conference,PR Newswire,/news/stocks/quest-diagnostics-to-speak-at-the-deutsche-bank-42nd-annual-health-care-conference-1001971699,neutral,0.8982592821121216
5/4/2017 2:25:00 PM,Niche Drug & Alcohol Testing Labs and Diagnostic Compliance Companies Adapt to Changing Legal Landscape,PR Newswire,/news/stocks/niche-drug-alcohol-testing-labs-and-diagnostic-compliance-companies-adapt-to-changing-legal-landscape-1001979569,neutral,0.8530226945877075
5/4/2017 2:25:00 PM,Niche Drug & Alcohol Testing Labs and Diagnostic Compliance Companies Adapt to Changing Legal Landscape,PR Newswire,/news/stocks/niche-drug-alcohol-testing-labs-and-diagnostic-compliance-companies-adapt-to-changing-legal-landscape-1001979572,neutral,0.8530226945877075
5/9/2017 12:30:00 PM,"Research Reports Initiation on Medical Labs Stocks -- Organovo, DexCom, Quest Diagnostics, and Laboratory Corp.",PR Newswire,/news/stocks/research-reports-initiation-on-medical-labs-stocks-organovo-dexcom-quest-diagnostics-and-laboratory-corp-1001993420,neutral,0.9395052790641785
5/16/2017 3:05:00 PM,"Increases in Illicit Drugs, Including Cocaine, Drive Workforce Drug Positivity to Highest Rate in 12 Years, Quest Diagnostics Analysis Finds",PR Newswire,/news/stocks/increases-in-illicit-drugs-including-cocaine-drive-workforce-drug-positivity-to-highest-rate-in-12-years-quest-diagnostics-analysis-finds-1002017269,positive,0.8962446451187134
5/16/2017 5:10:00 PM,Quest Diagnostics Declares Quarterly Cash Dividend,PR Newswire,/news/stocks/quest-diagnostics-declares-quarterly-cash-dividend-1002017867,neutral,0.6591634750366211
6/12/2017 10:03:00 PM,Quest Diagnostics to Form Precision Oncology Center of Excellence Through Acquisition of Two Texas Laboratory Businesses to Serve Oncologists Nationwide,PR Newswire,/news/stocks/quest-diagnostics-to-form-precision-oncology-center-of-excellence-through-acquisition-of-two-texas-laboratory-businesses-to-serve-oncologists-nationwide-1002086836,positive,0.5928322076797485
6/12/2017 10:20:04 PM,"BRIEF-Quest Diagnostics to acquire two laboratory businesses in Lewisville, Texas (DGX)",Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-to-acquire-two-laboratory-businesses-in-lewisville-texas-2017-6,neutral,0.9151749610900879
6/15/2017 10:14:05 PM,"BRIEF-Oxford Immunotec announces favorable claim construction ruling in patent infringement litigation (DGX, LH, QGEN)",Reuters,http://www.businessinsider.com/r-brief-oxford-immunotec-announces-favorable-claim-construction-ruling-in-patent-infringement-litigation-2017-6,positive,0.9410184025764465
6/20/2017 12:45:00 PM,"Medical Laboratories Stock Performance Review -- VWR Corp., Quest Diagnostics, Laboratory Corp., and PerkinElmer",PR Newswire,/news/stocks/medical-laboratories-stock-performance-review-vwr-corp-quest-diagnostics-laboratory-corp-and-perkinelmer-1002106904,neutral,0.9128666520118713
6/27/2017 7:01:00 PM,Quest Diagnostics Announces Intent to Acquire Cape Cod Healthcare Outreach Laboratory Business in Massachusetts,PR Newswire,/news/stocks/quest-diagnostics-announces-intent-to-acquire-cape-cod-healthcare-outreach-laboratory-business-in-massachusetts-1002128628,neutral,0.8973790407180786
6/27/2017 7:38:05 PM,BRIEF-Quest Diagnostics to acquire Cape Cod Healthcare outreach laboratory business (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-to-acquire-cape-cod-healthcare-outreach-laboratory-business-2017-6,neutral,0.9286044836044312
7/25/2017 12:45:00 PM,"Quest Diagnostics Reports Second Quarter 2017 Financial Results, Raises 2017 Financial Outlook",PR Newswire,/news/stocks/quest-diagnostics-reports-second-quarter-2017-financial-results-raises-2017-financial-outlook-1002201406,neutral,0.7042171955108643
7/25/2017 12:49:26 PM,Quest Diagnostics Q2 Earnings Rise 15%,RTTNews,/news/stocks/quest-diagnostics-q2-earnings-rise-15-1002201402,positive,0.903789758682251
7/25/2017 12:51:06 PM,Quest Diagnostics Reports 15% Advance In Q2 Profit,RTTNews,/news/stocks/quest-diagnostics-reports-15-advance-in-q2-profit-1002201422,positive,0.9217948913574219
7/25/2017 1:00:18 PM,Quest Diagnostics Raises 2017 Outlook - Quick Facts ,RTTNews,/news/stocks/quest-diagnostics-raises-2017-outlook-quick-facts-1002201437,neutral,0.8520432710647583
7/25/2017 2:30:08 PM,BRIEF-Quest Diagnostics says qtrly adjusted earnings per share $1.55 (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-says-qtrly-adjusted-earnings-per-share-155-2017-7,neutral,0.8920416235923767
8/1/2017 5:59:00 PM,Mountainside Fitness Partners with Sonora Quest Laboratories to Offer Customized Wellness Testing to Health Club Members,PR Newswire,/news/stocks/mountainside-fitness-partners-with-sonora-quest-laboratories-to-offer-customized-wellness-testing-to-health-club-members-1002223331,neutral,0.6160445809364319
8/16/2017 10:01:00 PM,GAIN Capital to Offer $80 Million of Convertible Senior Notes,PR Newswire,/news/stocks/gain-capital-to-offer-$80-million-of-convertible-senior-notes-1001598972,positive,0.561236560344696
8/21/2017 10:01:00 PM,Wyndham Worldwide Announces Spin-Off Hotel Company Executive Leadership Team,PR Newswire,/news/stocks/wyndham-worldwide-announces-spin-off-hotel-company-executive-leadership-team-1001943290,neutral,0.8643777370452881
8/29/2017 1:05:00 PM,"Medical Research Stocks on Investors' Radar -- China Cord Blood, VWR Corp., Quest Diagnostics, and LabCorp",PR Newswire,/news/stocks/medical-research-stocks-on-investors-radar-china-cord-blood-vwr-corp-quest-diagnostics-and-labcorp-1002291009,neutral,0.9342446327209473
9/6/2017 4:00:00 PM,"Half of Americans Tested Misuse Their Prescription Medications, According to Quest Diagnostics Analysis",PR Newswire,/news/stocks/half-of-americans-tested-misuse-their-prescription-medications-according-to-quest-diagnostics-analysis-1001928297,negative,0.6464883685112
9/6/2017 8:29:00 PM,Quest Diagnostics To Speak At The Morgan Stanley Global Healthcare Conference,PR Newswire,/news/stocks/quest-diagnostics-to-speak-at-the-morgan-stanley-global-healthcare-conference-1002346958,neutral,0.8928689956665039
9/7/2017 12:02:03 PM,"Quest to offer cholesterol testing without fasting requirement (DGX, AMGN, REGN, SAN)",Reuters,http://www.businessinsider.com/r-quest-to-offer-cholesterol-testing-without-fasting-requirement-2017-9,neutral,0.8487964868545532
9/7/2017 1:00:00 PM,Quest Diagnostics Moves to Convenient Nonfasting Cholesterol Testing with Improved Method for Assessing Heart Disease Risk and Aiding Treatment Decisions,PR Newswire,/news/stocks/quest-diagnostics-moves-to-convenient-nonfasting-cholesterol-testing-with-improved-method-for-assessing-heart-disease-risk-and-aiding-treatment-decisions-639089,positive,0.7778404355049133
9/14/2017 12:45:00 PM,Quest Diagnostics Sustainability Efforts Earn Place on DJSI World Index for Fourteenth Consecutive Year,PR Newswire,/news/stocks/quest-diagnostics-sustainability-efforts-earn-place-on-djsi-world-index-for-fourteenth-consecutive-year-668463,positive,0.8046521544456482
9/21/2017 1:30:00 PM,Provention Bio Announces Licensing Agreements with Janssen for Two Clinical-Stage Immunology Assets,PR Newswire,/news/stocks/provention-bio-announces-licensing-agreements-with-janssen-for-two-clinical-stage-immunology-assets-697769,positive,0.8572923541069031
9/26/2017 9:08:00 PM,Quest Diagnostics Incorporated -- Moody's: Proposed Medicare Lab Rate Cuts Would Be Credit Negative for Quest,Moodys,/news/bonds/quest-diagnostics-incorporated-moody-s-proposed-medicare-lab-rate-cuts-would-be-credit-negative-for-quest-1002590141,negative,0.8728476762771606
9/27/2017 3:57:03 PM,"BRIEF-Oxford Immunotec announces update in patent infringement litigation (DGX, LH, QGEN)",Reuters,http://www.businessinsider.com/r-brief-oxford-immunotec-announces-update-in-patent-infringement-litigation-2017-9,neutral,0.7776352167129517
9/27/2017 10:15:00 PM,Quest Diagnostics Provides Update On Impact to Third Quarter Financial Results from Hurricanes,PR Newswire,/news/stocks/quest-diagnostics-provides-update-on-impact-to-third-quarter-financial-results-from-hurricanes-1002672395,neutral,0.9345954060554504
9/27/2017 10:22:09 PM,BRIEF-Quest Diagnostics provides update on impact to 3rd quarter financial results from hurricanes (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-provides-update-on-impact-to-3rd-quarter-financial-results-from-hurricanes-2017-9,neutral,0.8936628699302673
9/28/2017 1:01:00 PM,"One in Four Individuals Combine Opioids and Benzodiazepines, a Potentially Lethal Mix, According to Journal of Addiction Medicine Study",PR Newswire,/news/stocks/one-in-four-individuals-combine-opioids-and-benzodiazepines-a-potentially-lethal-mix-according-to-journal-of-addiction-medicine-study-1001709368,negative,0.6718608736991882
9/28/2017 1:30:00 PM,Quest Diagnostics to Acquire Shiel Medical Laboratory from Fresenius Medical Care,PR Newswire,/news/stocks/quest-diagnostics-to-acquire-shiel-medical-laboratory-from-fresenius-medical-care-1002729941,neutral,0.8907366991043091
9/28/2017 1:39:22 PM,Quest Diagnostics To Acquire Shiel Medical Laboratory Business From Fresenius ,RTTNews,/news/stocks/quest-diagnostics-to-acquire-shiel-medical-laboratory-business-from-fresenius-1002729993,neutral,0.9232445359230042
9/28/2017 1:52:03 PM,"BRIEF-Fresenius Medical Care says divests Shiel Medical Laboratory to Quest Diagnostics (FME, DGX)",Reuters,http://www.businessinsider.com/r-brief-fresenius-medical-care-says-divests-shiel-medical-laboratory-to-quest-diagnostics-2017-9,neutral,0.9434341788291931
9/28/2017 2:07:03 PM,"BRIEF-Quest Diagnostics to acquire Shiel Medical Laboratory from Fresenius Medical Care (DGX, FSMEO, FME)",Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-to-acquire-shiel-medical-laboratory-from-fresenius-medical-care-2017-9,neutral,0.8955541253089905
9/28/2017 10:01:00 PM,Quest Diagnostics To Release Third Quarter 2017 Financial Results On October 19,PR Newswire,/news/stocks/quest-diagnostics-to-release-third-quarter-2017-financial-results-on-october-19-1002769988,neutral,0.9276801347732544
9/29/2017 3:21:00 PM,Quest Diagnostics Completes Acquisition of the Outreach Laboratory Services of Two Hartford HealthCare Hospitals in Connecticut,PR Newswire,/news/stocks/quest-diagnostics-completes-acquisition-of-the-outreach-laboratory-services-of-two-hartford-healthcare-hospitals-in-connecticut-1002853640,positive,0.539700984954834
10/9/2017 3:17:00 PM,Tropical Smoothie Cafe Expands Executive Leadership Team Amidst Ongoing Success And Nationwide Growth,PR Newswire,/news/stocks/tropical-smoothie-cafe-expands-executive-leadership-team-amidst-ongoing-success-and-nationwide-growth-1002078481,positive,0.9364046454429626
10/18/2017 10:05:00 PM,Quest Diagnostics to Acquire Cleveland HeartLab and Form Strategic Collaboration with Cleveland Clinic,PR Newswire,/news/stocks/quest-diagnostics-to-acquire-cleveland-heartlab-and-form-strategic-collaboration-with-cleveland-clinic-1004812491,positive,0.7052625417709351
10/19/2017 12:45:00 PM,"Quest Diagnostics Reports Third Quarter 2017 Financial Results, Updates 2017 Financial Guidance and Reaffirms Long Term Outlook",PR Newswire,/news/stocks/quest-diagnostics-reports-third-quarter-2017-financial-results-updates-2017-financial-guidance-and-reaffirms-long-term-outlook-1004893113,neutral,0.86714768409729
10/19/2017 12:55:21 PM,EARNINGS SUMMARY: Details of Quest Diagnostics Q3 Earnings Report,RTTNews,/news/stocks/earnings-summary-details-of-quest-diagnostics-q3-earnings-report-1004893127,neutral,0.9329137206077576
10/19/2017 1:12:53 PM,"Quest Diagnostics Cuts FY17 EPS View, Updates Sales Forecast On Hurricane Impact ",RTTNews,/news/stocks/quest-diagnostics-cuts-fy17-eps-view-updates-sales-forecast-on-hurricane-impact-1004894991,negative,0.6137561798095703
10/19/2017 1:52:12 PM,BRIEF-Quest Diagnostics reports Q3 diluted eps of $1.15 (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-reports-q3-diluted-eps-of-115-2017-10,negative,0.909896731376648
10/23/2017 6:59:00 PM,IndexIQ Reduces Fees For IQ Hedge Multi-Strategy Tracker ETF (QAI),PR Newswire,/news/stocks/indexiq-reduces-fees-for-iq-hedge-multi-strategy-tracker-etf-qai-1002115829,positive,0.5201475620269775
10/30/2017 11:45:00 AM,Quest Diagnostics Acquires California Laboratory Associates,PR Newswire,/news/stocks/quest-diagnostics-acquires-california-laboratory-associates-1006164418,neutral,0.9344061613082886
10/30/2017 12:02:09 PM,BRIEF-Quest Diagnostics acquires certain assets of California Laboratory Associates (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-acquires-certain-assets-of-california-laboratory-associates-2017-10,neutral,0.9398325681686401
11/1/2017 2:00:00 PM,Quest Diagnostics to Present New Insights in Autoimmune Disease at the 2017 American College of Rheumatology MeetingFive Presentations Show the Clinical Value of Diagnostic Innovations for...,GlobeNewswire,/news/stocks/quest-diagnostics-to-present-new-insights-in-autoimmune-disease-at-the-2017-american-college-of-rheumatology-meetingfive-presentations-show-the-clinical-value-of-diagnostic-innovations-for-1006450563,positive,0.6712791919708252
11/20/2017 6:47:04 PM,"Reimbursement cuts on lab tests pressure US lab firm shares (LH, DGX, GNMK, GHDX, VRML)",Reuters,http://www.businessinsider.com/r-reimbursement-cuts-on-lab-tests-pressure-us-lab-firm-shares-2017-11,negative,0.9663432240486145
11/20/2017 11:36:00 PM,Quest Diagnostics Provides Update on Impact of Final 2018 Medicare Payment Rates for Clinical Laboratory Tests,PR Newswire,/news/stocks/quest-diagnostics-provides-update-on-impact-of-final-2018-medicare-payment-rates-for-clinical-laboratory-tests-1008850102,neutral,0.9221722483634949
11/21/2017 12:02:05 AM,BRIEF-Quest Diagnostics provides update on impact of 2018 Medicare payment rates (DGX),Reuters,http://www.businessinsider.com/r-brief-quest-diagnostics-provides-update-on-impact-of-2018-medicare-payment-rates-2017-11,neutral,0.9215943813323975
11/28/2017 5:52:00 PM,ePath Learning Announces Partnership with Learnaboutgmp,PR Newswire,/news/stocks/epath-learning-announces-partnership-with-learnaboutgmp-1001904284,neutral,0.6123256683349609
11/29/2017 12:45:00 PM,Quest Diagnostics Declares Quarterly Cash Dividend,PR Newswire,/news/stocks/quest-diagnostics-declares-quarterly-cash-dividend-1009915245,neutral,0.6591634750366211
12/1/2017 7:00:00 PM,Quest Diagnostics Completes Acquisition of Cleveland HeartLab and Formalizes R&D Collaboration with Cleveland Clinic,PR Newswire,/news/stocks/quest-diagnostics-completes-acquisition-of-cleveland-heartlab-and-formalizes-r-d-collaboration-with-cleveland-clinic-1010212217,positive,0.49794822931289673
