datetime,title,source,link,sentiment_class,sentiment_score
10/20/2016 1:24:24 PM,"U.S. RESEARCH ROUNDUP-AMC Networks, Expedia, Ventas (AGN, AMCX, APH, BJRI, CTXS, CTBI, BDN, CYBE, EMKR, EXPE, GPC, FLT, HZNP, KMI, LRCX, MAA, PPBI, PCRX, OKSB, STX, VTR)",Reuters,http://www.businessinsider.com/r-us-research-roundup-amc-networks-expedia-ventas-2016-10,neutral,0.9416269659996033
10/27/2016 11:26:21 PM,BRIEF-MAA reports third quarter results (MAA),Reuters,http://www.businessinsider.com/r-brief-maa-reports-third-quarter-results-2016-10,neutral,0.7069069743156433
11/10/2016 11:26:21 PM,"BRIEF-MAA and Post Properties shareholders approve merger (MAA, PPS)",Reuters,http://www.businessinsider.com/r-brief-maa-and-post-properties-shareholders-approve-merger-2016-11,neutral,0.9269922971725464
12/8/2016 11:36:05 PM,BRIEF-Mid-America Apartment to increase common dividend by 6 pct (MAA),Reuters,http://www.businessinsider.com/r-brief-mid-america-apartment-to-increase-common-dividend-by-6-pct-2016-12,positive,0.9477800726890564
2/1/2017 11:06:07 PM,BRIEF-MAA Q4 core FFO per share $1.50 (MAA),Reuters,http://www.businessinsider.com/r-brief-maa-q4-core-ffo-per-share-150-2017-2,neutral,0.9080743193626404
3/1/2017 10:20:00 PM,MAA Announces Regular Quarterly Preferred Dividend,PR Newswire,/news/stocks/maa-announces-regular-quarterly-preferred-dividend-1001796695,neutral,0.9120561480522156
3/9/2017 1:45:00 PM,"REIT Stocks Under Scanner -- UDR Inc., Mid-America Apartment, Apartment Investment, and Independence Realty Trust",PR Newswire,/news/stocks/reit-stocks-under-scanner-udr-inc-mid-america-apartment-apartment-investment-and-independence-realty-trust-1001819747,neutral,0.788902759552002
3/23/2017 9:34:52 PM,BRIEF-Mid-America Apartment Communities sets quarterly dividend of $0.87per share (MAA),Reuters,http://www.businessinsider.com/r-brief-mid-america-apartment-communities-sets-quarterly-dividend-of-087per-share-2017-3,neutral,0.8998128771781921
3/24/2017 12:02:00 AM,/C O R R E C T I O N -- MAA/,PR Newswire,/news/stocks/c-o-r-r-e-c-t-i-o-n-maa-1001863832,neutral,0.9044383764266968
4/3/2017 10:20:00 PM,"MAA Announces Date of First Quarter 2017 Earnings Release, Conference Call",PR Newswire,/news/stocks/maa-announces-date-of-first-quarter-2017-earnings-release-conference-call-1001891988,neutral,0.9016728401184082
4/11/2017 12:55:00 PM,"Research Reports Coverage on REIT Stocks -- UDR Inc., Apartment Investment and Management, Orchid Island, and Mid-America",PR Newswire,/news/stocks/research-reports-coverage-on-reit-stocks-udr-inc-apartment-investment-and-management-orchid-island-and-mid-america-1001913320,neutral,0.9474659562110901
4/26/2017 10:20:00 PM,MAA Reports First Quarter Results,PR Newswire,/news/stocks/maa-reports-first-quarter-results-1001953461,neutral,0.8567503690719604
4/26/2017 11:09:08 PM,BRIEF-Mid-America Apartment Communities reports Q1 adjusted FFO per share $1.36 (MAA),Reuters,http://www.businessinsider.com/r-brief-mid-america-apartment-communities-reports-q1-adjusted-ffo-per-share-136-2017-4,neutral,0.806263267993927
4/27/2017 12:37:51 AM,Mid-America Apartment Communities Updates 2017 Guidance - Quick Facts ,RTTNews,/news/stocks/mid-america-apartment-communities-updates-2017-guidance-quick-facts-1001953873,neutral,0.9329320788383484
5/2/2017 10:32:00 PM,MAA Announces Pricing of Senior Unsecured Notes Offering,PR Newswire,/news/stocks/maa-announces-pricing-of-senior-unsecured-notes-offering-1001639463,neutral,0.9088855981826782
5/3/2017 12:06:07 AM,BRIEF-Mid-America Apartment announces pricing of senior unsecured notes offering (MAA),Reuters,http://www.businessinsider.com/r-brief-mid-america-apartment-announces-pricing-of-senior-unsecured-notes-offering-2017-5,neutral,0.871732234954834
6/1/2017 10:20:00 PM,MAA Announces Regular Quarterly Preferred Dividend,PR Newswire,/news/stocks/maa-announces-regular-quarterly-preferred-dividend-1002061204,neutral,0.9120561480522156
7/26/2017 10:21:00 PM,MAA Reports Second Quarter Results,PR Newswire,/news/stocks/maa-reports-second-quarter-results-1002207674,neutral,0.7489360570907593
7/26/2017 10:58:09 PM,BRIEF-Mid-America Apartment Communities reports Q2 FFO per share $1.48 (MAA),Reuters,http://www.businessinsider.com/r-brief-mid-america-apartment-communities-reports-q2-ffo-per-share-148-2017-7,neutral,0.8232970833778381
8/7/2017 11:58:00 PM,GEM Energy ranked 26th among Solar Power World's Top U.S. Solar Developers of 2017,PR Newswire,/news/stocks/gem-energy-ranked-26th-among-solar-power-worlds-top-u-s-solar-developers-of-2017-1001572085,positive,0.7913963198661804
8/22/2017 12:25:00 PM,"Daily Technical Summary Reports on REIT Stocks -- Preferred Apartment Communities, AGNC Investment, American Campus Communities, and Mid-America Apartment Communities",PR Newswire,/news/stocks/daily-technical-summary-reports-on-reit-stocks-preferred-apartment-communities-agnc-investment-american-campus-communities-and-mid-america-apartment-communities-1002274621,neutral,0.9455529451370239
9/1/2017 10:20:00 PM,MAA Announces Regular Quarterly Preferred Dividend,PR Newswire,/news/stocks/maa-announces-regular-quarterly-preferred-dividend-1002303248,neutral,0.9120561480522156
9/21/2017 11:29:00 PM,MAA Announces Estimated Impact of Hurricanes Harvey and Irma,PR Newswire,/news/stocks/maa-announces-estimated-impact-of-hurricanes-harvey-and-irma-1002407198,negative,0.6813743710517883
9/21/2017 11:47:17 PM,BRIEF-MAA announces estimated impact of Hurricanes Harvey and Irma (MAA),Reuters,http://www.businessinsider.com/r-brief-maa-announces-estimated-impact-of-hurricanes-harvey-and-irma-2017-9,negative,0.49115264415740967
9/26/2017 10:20:00 PM,MAA Announces Quarterly Common Dividend,PR Newswire,/news/stocks/maa-announces-quarterly-common-dividend-1002593542,neutral,0.7106888294219971
10/3/2017 10:20:00 PM,"MAA Announces Date of Third Quarter 2017 Earnings Release, Conference Call",PR Newswire,/news/stocks/maa-announces-date-of-third-quarter-2017-earnings-release-conference-call-1002958240,neutral,0.8984838128089905
10/25/2017 10:20:00 PM,MAA Reports Third Quarter Results,PR Newswire,/news/stocks/maa-reports-third-quarter-results-1005616088,neutral,0.7687922120094299
10/25/2017 10:52:14 PM,BRIEF-MAA reports Q3 adjusted FFO per share $1.32 (MAA),Reuters,http://www.businessinsider.com/r-brief-maa-reports-q3-adjusted-ffo-per-share-132-2017-10,neutral,0.8232090473175049
10/25/2017 11:47:34 PM,MAA Updates 2017 Guidance ,RTTNews,/news/stocks/maa-updates-2017-guidance-1005623576,neutral,0.9133327603340149
11/10/2017 1:26:00 AM,MAA 2017 Investor Day,PR Newswire,/news/stocks/maa-2017-investor-day-1007487264,neutral,0.8985833525657654
12/2/2017 12:12:00 AM,MAA Announces Regular Quarterly Preferred Dividend,PR Newswire,/news/stocks/maa-announces-regular-quarterly-preferred-dividend-1010240972,neutral,0.9120561480522156
12/5/2017 10:20:00 PM,MAA Announces 6% Increase in Common Dividend,PR Newswire,/news/stocks/maa-announces-6-increase-in-common-dividend-1010368934,positive,0.923179566860199
12/5/2017 10:32:04 PM,BRIEF-MAA Announces 6 Pct Increase In Common Dividend (MAA),Reuters,http://www.businessinsider.com/r-brief-maa-announces-6-pct-increase-in-common-dividend-2017-12,positive,0.9386641979217529
