,datetime,title,source,link,sentiment_class,sentiment_score
0,6/6/2019 5:00:26 PM,Why and Where Dow Inc. Stock Is a Bearish Short,InvestorPlace,/news/stocks/dow-inc-why-and-where-dow-stock-is-a-bearish-short-1028262334,neutral,0.7537065744400024
1,6/10/2019 3:35:52 PM,Dow Inc. Stock Is The Best Bet of the Post-Split Bunch,InvestorPlace,/news/stocks/dow-inc-stock-is-the-best-bet-of-the-bunch-1028268238,neutral,0.9168106317520142
2,6/11/2019 3:06:51 PM,"With or Without DuPont, DOW Stock Is Almost Too Complicated",InvestorPlace,/news/stocks/with-or-without-dupont-dow-stock-is-almost-too-complicated-1028272007,neutral,0.7742616534233093
3,6/17/2019 10:40:07 AM,"If You Can Get a Handle on the Business, Dow Stock Is Worth Owning",InvestorPlace,/news/stocks/dow-stock-is-worth-owning-1028285912,neutral,0.9009441137313843
4,6/17/2019 6:58:20 PM,The 5 Worst Dow Jones Stocks So Far in 2019,InvestorPlace,/news/stocks/the-5-worst-dow-jones-stocks-so-far-in-2019-1028285881,negative,0.9411437511444092
5,6/19/2019 6:41:17 PM,Has DOW Stock Reached an Attractive Entry Point?,InvestorPlace,/news/stocks/has-dow-stock-reached-an-attractive-entry-point-1028293590,positive,0.7909159660339355
6,6/20/2019 1:10:32 PM,Dow Stock Is Just Too Bumpy to Consider Buying Right Now,InvestorPlace,/news/stocks/dow-stock-too-bumpy-1028296971,neutral,0.8377755284309387
7,6/20/2019 6:20:55 PM,The 7 Best Dow Jones Stocks to Buy for the Rest of 2019,InvestorPlace,/news/stocks/7-best-dow-jones-stocks-to-buy-rest-2019-1028296952,neutral,0.8788983225822449
8,6/25/2019 1:43:02 PM,Dow Stock Should Be Cheap – But Not This Cheap,InvestorPlace,/news/stocks/dow-inc-stock-dow-stock-cheap-this-cheap-1028307953,neutral,0.8805549144744873
9,6/26/2019 2:58:45 PM,Corteva Board Authorizes Share Repurchase Program; Initiates Quarterly Dividend ,RTTNews,/news/stocks/corteva-board-authorizes-share-repurchase-program-initiates-quarterly-dividend-1028309833,neutral,0.9036285281181335
10,7/1/2019 1:06:57 PM,"Dow Stock Is a Misjudged, Undervalued Dividend Play Worth a Shot",InvestorPlace,/news/stocks/dow-stock-is-a-misjudged-undervalued-dividend-play-worth-a-shot-1028323086,neutral,0.7058348059654236
11,7/11/2019 4:07:36 PM,10 Stocks to Buy for Less Than Book,InvestorPlace,/news/stocks/10-stocks-to-buy-for-less-than-book-1028347988,neutral,0.9066178798675537
12,7/19/2019 9:22:19 AM,Investors Can Clean Up On The Dividend With Dow Stock,InvestorPlace,/news/stocks/investors-clean-dividend-dow-stock-1028369048,neutral,0.9005539417266846
13,7/23/2019 2:36:25 PM,Buy Dow Stock for the Dividend as the Breakup Dust Settles,InvestorPlace,/news/stocks/buy-dow-stock-breakup-dust-settles-1028378764,neutral,0.9052981734275818
