datetime,title,source,link,sentiment_class,sentiment_score
7/3/2013 2:46:17 PM,Big shareholder Crest ends battle with Sprint over Clearwire,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/P2XAu4ls3uw/story01.htm,negative,0.7694123983383179
7/4/2013 2:15:42 AM,FCC approves Sprint-Clearwire-SoftBank deal: sources,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/vaYM-s2DCm8/story01.htm,neutral,0.9366523623466492
7/5/2013 9:23:55 PM,"FCC gives official nod to deals by SoftBank, Sprint, Clearwire",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/XLLz5IaFU_A/story01.htm,neutral,0.8080180883407593
7/8/2013 1:42:00 PM,Japan's SoftBank says expects to complete Sprint deal on July 10,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/eH6W544daGA/story01.htm,neutral,0.6725075840950012
7/8/2013 8:00:09 PM,Clearwire shareholders vote for Sprint takeover,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/nHkht6mz83s/story01.htm,neutral,0.9255958795547485
7/10/2013 10:09:39 PM,"SoftBank priority is beefing up Sprint, not exec changes",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/77CkG24hmuM/story01.htm,neutral,0.8619415163993835
7/11/2013 9:32:23 PM,"Sprint tweaks pricing, promises life-time of unlimited data",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/5J1m1O7clMM/story01.htm,neutral,0.544900119304657
7/30/2013 7:15:47 AM,Sprint posts wider quarterly loss even as revenue rises,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/Ifol0ube0l8/story01.htm,negative,0.9730733036994934
8/8/2013 3:03:32 PM,T-Mobile US customer growth beats Street but financials weigh,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/ZYn2W0zVzuE/story01.htm,positive,0.8382604122161865
9/20/2013 4:09:18 PM,Sprint promises savings from new early upgrade plan,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/3LB4UwYsNZI/story01.htm,positive,0.9475319981575012
10/30/2013 12:18:36 PM,Sprint posts decline in third-quarter revenue,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/rJS4KD6QE7Q/story01.htm,negative,0.9748162627220154
12/10/2013 9:52:11 PM,U.S. Supreme Court rules for Sprint in fees fight,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/pDctQPMslfU/story01.htm,neutral,0.8560613989830017
2/4/2014 5:07:09 AM,FCC chief tells Sprint chair he is skeptical on T-Mobile deal,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/LdNK3gQGgHM/story01.htm,neutral,0.8881950378417969
2/11/2014 2:09:04 PM,Sprint reports smaller fourth-quarter loss; subscribers grow,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/xv0obqwKWBg/story01.htm,negative,0.9449719786643982
2/24/2014 8:22:47 PM,Sprint CEO Hesse's compensation rises four-fold,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/rygyhJAyl2I/story01.htm,negative,0.5212039351463318
3/1/2014 9:50:27 PM,"Exclusive: Fared Adib, senior Sprint executive, departing - memo",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/3CFq3HVUNN4/story01.htm,neutral,0.8086121678352356
3/11/2014 9:37:46 PM,SoftBank CEO says Sprint could shake up U.S. 'oligopoly',Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/aM43PvdiZMA/story01.htm,negative,0.5620630383491516
3/21/2014 9:17:18 PM,"Sprint cuts jobs, closes stores as part of broader plan",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/j44EjwmsACU/story01.htm,negative,0.9519452452659607
4/2/2014 3:20:15 PM,BlackBerry severs sales ties with T-Mobile US,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/NyII48SNYgE/story01.htm,negative,0.8692137598991394
4/2/2014 9:47:31 PM,U.S. judge grants class action status to Sprint investor lawsuit,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/5X1GLb1X-zg/story01.htm,neutral,0.600129246711731
4/29/2014 1:37:17 PM,"Sprint revenues rise, match estimates",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/TSIPlEyqMq0/story01.htm,positive,0.886446475982666
4/29/2014 5:57:58 PM,"Wall St climbs, lifted by Merck, Sprint on rosy earnings",Reuters,http://feeds.reuters.com/~r/reuters/INbusinessNews/~3/YJ_nlDBLN9c/story01.htm,positive,0.6354508399963379
5/1/2014 8:30:49 AM,"Sprint moves ahead with T-Mobile bid plan, discusses funding with banks: sources",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/MNyE2Fsr7SM/story01.htm,neutral,0.9270396828651428
5/10/2014 3:36:54 AM,Deutsche Telekom seeks breakup fee of more than $1 billion on T-Mobile-Sprint deal: WSJ,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/NhuHZDC4C6k/story01.htm,neutral,0.9006649851799011
5/15/2014 3:30:22 AM,"U.S. telecom regulators divided on Sprint, T-Mobile deal: WSJ",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/fIHnhHzUhO0/story01.htm,neutral,0.8408608436584473
5/19/2014 9:37:11 PM,Sprint to pay $7.5 million in record U.S. settlement for unwanted calls,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/D1wOhsxjD84/story01.htm,negative,0.7649657130241394
5/22/2014 8:20:10 PM,T-Mobile overtakes Sprint as No. 3 smartphone buyer in U.S.,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/J7XsK7pe7EY/story01.htm,positive,0.8944483399391174
6/5/2014 12:16:35 AM,"Sprint, T-Mobile close to agreeing on price, breakup fee in T-Mobile acquisition: report",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/e1FfVOFdJL0/story01.htm,neutral,0.9301816821098328
6/5/2014 2:59:24 AM,Sprint close to agreement on terms to buy T-Mobile: report,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/7vGREviicuk/story01.htm,neutral,0.6728509664535522
