datetime,title,source,link,sentiment_class,sentiment_score
10/11/2005 3:17:00 PM,"ALD Automotive Selects Salesforce.com for 1,100 Professionals to Maximize Its Efficiency and Portfolio Management",PR Newswire,/news/stocks/ald-automotive-selects-salesforce-com-for-1-100-professionals-to-maximize-its-efficiency-and-portfolio-management-1000345331,positive,0.789307177066803
6/13/2006 2:57:00 PM,ClientHouse Delivers Campaign Mailer 1.3 for Salesforce.com's AppExchange,PR Newswire,/news/stocks/clienthouse-delivers-campaign-mailer-1-3-for-salesforce-coms-appexchange-853090,neutral,0.9333304762840271
8/8/2007 12:05:00 PM,American Water Heater Company Improves Warranty Management Operations with Salesforce Service & Support,PR Newswire,/news/stocks/american-water-heater-company-improves-warranty-management-operations-with-salesforce-service-support-1030576822,positive,0.9409174919128418
1/3/2008 9:00:00 PM,"Polly Sumner Joins salesforce.com as President, Platform, Alliances and Services",PR Newswire,/news/stocks/polly-sumner-joins-salesforce-com-as-president-platform-alliances-and-services-1027444476,neutral,0.9426390528678894
10/26/2014 1:09:06 PM,Exclusive: Salesforce to make big push into healthcare industry,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/kjos2jCu0r4/story01.htm,positive,0.6460815668106079
4/29/2015 9:37:32 PM,Salesforce working to field takeover offers: Bloomberg,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/0KqaM6xIZZE/story01.htm,neutral,0.9135040640830994
5/5/2015 9:54:00 PM,Salesforce shares spike on report of Microsoft evaluating bid,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/_FNYnnGlPN8/story01.htm,negative,0.8129755854606628
5/8/2015 2:42:05 AM,Exclusive: Microsoft has no plans to pursue Salesforce - sources,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/T56oDHKWdEQ/story01.htm,neutral,0.9527331590652466
5/20/2015 9:19:07 AM,SAP CEO says he does not believe Salesforce will be sold,Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/9rwwFAXK45M/story01.htm,neutral,0.7684052586555481
5/22/2015 7:14:17 PM,"Microsoft, Salesforce held 'significant' talks this spring: CNBC",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/7wRISuqPPtU/story01.htm,neutral,0.8746360540390015
8/20/2015 11:21:49 PM,"Salesforce results beat, raises full-year revenue forecast again",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/-3WLFhHw3_s/story01.htm,positive,0.9126739501953125
9/1/2016 12:31:34 AM,"Salesforce third-quarter revenue forecast misses, shares fall",Reuters,http://feeds.reuters.com/~r/reuters/businessNews/~3/R8yPdzAE77E/us-salesforce-com-results-idUSKCN1162UB,negative,0.9693761467933655
9/23/2016 7:20:25 PM,"BRIEF-Twitter may receive formal bid shortly, suitors said to include Salesforce and Google - CNBC, citing sources (CRM)",Reuters,/news/stocks/brief-twitter-may-receive-formal-bid-shortly-suitors-said-to-include-salesforce-and-google-cnbc-citing-sources-crm-1001416177,neutral,0.925906777381897
9/27/2016 1:20:21 PM,"Twitter could take many forms, depending on new owner (DIS, CRM, NWSA)",Reuters,/news/stocks/twitter-could-take-many-forms-depending-on-new-owner-dis-crm-nwsa-1001419710,neutral,0.9489560127258301
9/27/2016 2:30:20 PM,"RPT-Twitter could take many forms, depending on new owner (DIS, CRM, NWSA)",Reuters,/news/stocks/rpt-twitter-could-take-many-forms-depending-on-new-owner-dis-crm-nwsa-1001420671,neutral,0.9516783952713013
9/29/2016 1:40:33 PM,U.S. software firm Apttus raises $88 mln from private investors after delaying IPO (CRM),Reuters,/news/stocks/u-s-software-firm-apttus-raises-$88-mln-from-private-investors-after-delaying-ipo-crm-1001425725,positive,0.8317917585372925
9/29/2016 10:30:22 PM,"BRIEF-Salesforce.com has raised concerns with europe's antitrust authorities about Microsoft-Linkedin deal - NYT, citing sources (CRM, LNKD, MSFT)",Reuters,/news/stocks/brief-salesforce-com-has-raised-concerns-with-europes-antitrust-authorities-about-microsoft-linkedin-deal-nyt-citing-sources-crm-lnkd-msft-1001427776,negative,0.923278272151947
9/30/2016 1:30:33 AM,"Salesforce urges EU to probe Microsoft, Linkedin antitrust issues (MSFT, CRM, LNKD)",Reuters,/news/stocks/salesforce-urges-eu-to-probe-microsoft-linkedin-antitrust-issues-msft-crm-lnkd-1001428034,neutral,0.8303548097610474
9/30/2016 12:30:23 PM,"UPDATE 1-Salesforce urges EU to probe Microsoft, Linkedin antitrust issues (MSFT, CRM, LNKD)",Reuters,/news/stocks/update-1-salesforce-urges-eu-to-probe-microsoft-linkedin-antitrust-issues-msft-crm-lnkd-1001428193,positive,0.47773995995521545
9/30/2016 2:10:25 PM,"PRESS DIGEST - Wall Street Journal - Sept 30 (QCOM, NXPI, DNKN, KO, 7201, CRM, MSFT, LNKD)",Reuters,/news/stocks/press-digest-wall-street-journal-sept-30-qcom-nxpi-dnkn-ko-7201-crm-msft-lnkd-1001428516,neutral,0.9459957480430603
10/4/2016 1:10:21 AM,BRIEF-Salesforce agrees to buy marketing-data startup Krux - WSJ (CRM),Reuters,/news/stocks/brief-salesforce-agrees-to-buy-marketing-data-startup-krux-wsj-crm-1001433886,positive,0.7311421036720276
10/4/2016 9:20:20 AM,BRIEF-Salesforce.com to acquire Krux (CRM),Reuters,/news/stocks/brief-salesforce-com-to-acquire-krux-crm-1001433950,neutral,0.9441465735435486
10/5/2016 1:30:24 PM,"PRESS DIGEST - Wall Street Journal - Oct 5 (CRM, BLK, 8630, ENH, JNJ)",Reuters,/news/stocks/press-digest-wall-street-journal-oct-5-crm-blk-8630-enh-jnj-1001436934,neutral,0.9358034729957581
10/5/2016 9:00:52 PM,Salesforce just bought another company for $700 million after spending $4 billion over the past year (CRM),Business Insider,/news/stocks/salesforce-just-bought-another-company-for-$700-million-after-spending-$4-billion-over-the-past-year-crm,neutral,0.822281002998352
10/5/2016 10:40:52 PM,"10 things you need to know today (SPY, SPX, QQQ, DIA, DB, CRM, MU, DRI)",Business Insider,/news/stocks/10-things-you-need-to-know-today-spy-spx-qqq-dia-db-crm-mu-dri,neutral,0.9458782076835632
10/6/2016 6:20:23 PM,"BRIEF-There are still other potential bidders beyond Salesforce taking a look at Twitter - CNBC, citing sources (CRM)",Reuters,/news/stocks/brief-there-are-still-other-potential-bidders-beyond-salesforce-taking-a-look-at-twitter-cnbc-citing-sources-crm-1001441137,neutral,0.9340813159942627
10/6/2016 7:30:22 PM,"Twitter shares plunge on report Google has no plan to make bid (AAPL, DIS, CRM)",Reuters,/news/stocks/twitter-shares-plunge-on-report-google-has-no-plan-to-make-bid-aapl-dis-crm-1001441218,negative,0.8699131608009338
10/6/2016 10:01:02 PM,"Salesforce CEO Marc Benioff apparently thinks Twitter is an 'unpolished jewel' that he might want to buy (CRM, TWTR)",Business Insider,/news/stocks/salesforce-ceo-marc-benioff-apparently-thinks-twitter-is-an-unpolished-jewel-that-he-might-want-to-buy-crm-twtr,neutral,0.9297990798950195
10/6/2016 10:31:07 PM,"Salesforce must be dying to buy Twitter — here's why (CRM, TWTR)",Business Insider,/news/stocks/salesforce-must-be-dying-to-buy-twitter-—-heres-why-crm-twtr,neutral,0.9406858086585999
