datetime,title,source,link,sentiment_class,sentiment_score
10/25/2016 10:12:23 PM,"BRIEF-CyberOptics Q3 earnings per share $0.16 (CYBE, KLAC, NDSN)",Reuters,http://www.businessinsider.com/r-brief-cyberoptics-q3-earnings-per-share-016-2016-10,neutral,0.8942567706108093
12/13/2016 10:46:05 PM,BRIEF-Nordson Q4 earnings per share view $1.24 (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-q4-earnings-per-share-view-124-2016-12,neutral,0.8145436644554138
1/6/2017 3:34:05 PM,BRIEF-Nordson Corp acquires Ace Production Technologies (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-corp-acquires-ace-production-technologies-2017-1,neutral,0.9179195761680603
2/1/2017 11:46:07 PM,BRIEF-NORDSON CORPORATION ACQUIRES PLAS-PAK INDUSTRIES (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-corporation-acquires-plas-pak-industries-2017-2,neutral,0.9359177350997925
2/20/2017 11:28:12 PM,BRIEF-Nordson reports Q1 GAAP EPS $0.86 (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-reports-q1-gaap-eps-086-2017-2,neutral,0.7441866993904114
2/20/2017 11:42:12 PM,BRIEF-Nordson corp announces agreement to acquire an unit of Vention Medical (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-corp-announces-agreement-to-acquire-an-unit-of-vention-medical-2017-2,neutral,0.6045920848846436
4/5/2017 6:04:52 PM,"BRIEF-Nordson says co, Viking Merger, Vention and VMHI amend agreement and plan of merger - SEC filing (NDSN)",Reuters,http://www.businessinsider.com/r-brief-nordson-says-co-viking-merger-vention-and-vmhi-amend-agreement-and-plan-of-merger---sec-filing-2017-4,neutral,0.9416934251785278
5/22/2017 10:46:06 PM,BRIEF-Nordson Corp Q2 adjusted earnings per share $1.35 (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-corp-q2-adjusted-earnings-per-share-135-2017-5,neutral,0.7847862839698792
8/11/2017 3:12:03 PM,BRIEF-Nordson Corp's board increases dividend by 11 percent (NDSN),Reuters,http://www.businessinsider.com/r-brief-nordson-corps-board-increases-dividend-by-11-percent-2017-8,positive,0.8437755107879639
9/13/2017 12:35:00 PM,"Today's Research Report Coverage on Machinery Stocks -- Hudson Technologies, Nordson, Middleby, and Actuant",PR Newswire,/news/stocks/today-s-research-report-coverage-on-machinery-stocks-hudson-technologies-nordson-middleby-and-actuant-1002365484,neutral,0.949052631855011
12/13/2017 8:17:44 AM,"Earnings In Focus: Dec. 13 (NDSN, PIR) ",RTTNews,/news/stocks/earnings-in-focus-dec-13-ndsn-pir-1011200235,neutral,0.9042271971702576
5/11/2018 3:31:00 PM,Nordson Vulcan Jet [TM] Series Dispensing System Wins SMT China Vision Award and EM Asia Innovation Award,PR Newswire,/news/stocks/nordson-vulcan-jet-tm-series-dispensing-system-wins-smt-china-vision-award-and-em-asia-innovation-award-1024131327,positive,0.9459814429283142
9/12/2018 6:43:53 AM,Nordson Authorizes Addl. $500 Mln Share Repurchase Program ,RTTNews,/news/stocks/nordson-authorizes-addl-500-mln-share-repurchase-program-1027526358,neutral,0.8703582882881165
12/10/2018 3:01:19 PM,What Wall Street expects from Nordson's earnings,Markets Insider Automation,/news/stocks/nordson-q4-earnings-preview-stock-1027794736,neutral,0.9334186315536499
2/18/2019 3:01:37 PM,Nordson earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/nordson-stock-price-quarter-earnings-preview-q1-1027960611,neutral,0.9082697629928589
5/18/2019 3:01:20 PM,Here's what Wall Street expects from Nordson's earnings,Markets Insider Automation,/news/stocks/nordson-q2-quarterly-earnings-preview-stock-1028212311,neutral,0.9290499091148376
6/14/2019 2:42:47 PM,Nordson Names Sundaram Nagarajan To Succeed Michael Hilton As President And CEO ,RTTNews,/news/stocks/nordson-names-sundaram-nagarajan-to-succeed-michael-hilton-as-president-and-ceo-1028280364,neutral,0.9359335899353027
8/18/2019 3:01:24 PM,Nordson is about to announce earnings — here's what Wall Street expects,Markets Insider Automation,/news/stocks/nordson-quarter-earnings-preview-q3-1028454150,neutral,0.9363706707954407
12/10/2019 3:01:29 PM,What Wall Street expects from Nordson's earnings,Markets Insider Automation,/news/stocks/nordson-stock-quarter-earnings-preview-q4-1028751185,neutral,0.9334186315536499
12/12/2019 1:28:31 PM,Nordson CFO Gregory Thaxton Plans To Retire In 2020 ,RTTNews,/news/stocks/nordson-cfo-gregory-thaxton-plans-to-retire-in-2020-1028758448,neutral,0.8855316638946533
2/18/2020 3:01:37 PM,Nordson earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/nordson-stock-price-q1-earnings-preview-1028913872,neutral,0.9082697629928589
2/20/2020 6:02:39 AM,Nordson Q1 Profit Rises ,RTTNews,/news/stocks/nordson-q1-profit-rises-1028921575,neutral,0.41545218229293823
