datetime,title,source,link,sentiment_class,sentiment_score
10/27/2016 11:00:55 PM,BRIEF-Essex Q3 earnings per share $1.00 (ESS),Reuters,http://www.businessinsider.com/r-brief-essex-q3-earnings-per-share-100-2016-10,neutral,0.883880078792572
4/27/2017 10:31:07 PM,BRIEF-Essex reports Q1 total FFO per share $2.95 (ESS),Reuters,http://www.businessinsider.com/r-brief-essex-reports-q1-total-ffo-per-share-295-2017-4,neutral,0.9262210130691528
11/1/2017 11:16:37 PM,Essex Property Trust Updates FY17 Guidance - Quick Facts ,RTTNews,/news/stocks/essex-property-trust-updates-fy17-guidance-quick-facts-1006507520,neutral,0.9403476119041443
7/30/2018 3:02:46 PM,Here's what Wall Street expects from Essex Property Trust's earnings report,Markets Insider Automation,/news/stocks/essex_property_trust-stock-quarter-earnings-preview-q2-1027411879,neutral,0.8971493244171143
10/27/2018 3:01:31 PM,Here's what to expect from Essex Property Trust's earnings report,Markets Insider Automation,/news/stocks/essex_property_trust-stock-price-q3-earnings-preview-1027661157,neutral,0.9289346933364868
1/28/2019 3:01:45 PM,Essex Property Trust earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/essex_property_trust-stock-q4-earnings-preview-1027900901,neutral,0.910891056060791
4/22/2019 3:01:36 PM,Essex Property Trust earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/essex_property_trust-quarter-earnings-preview-q1-1028126312,neutral,0.910891056060791
7/22/2019 3:01:34 PM,Essex Property Trust earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/essex_property_trust-q2-earnings-preview-1028371834,neutral,0.9321069121360779
9/26/2019 7:15:39 PM,7 Rental REITs to Buy Regardless of a Recession,InvestorPlace,/news/stocks/7-rental-reits-to-buy-regardless-of-a-recession-1028558177,neutral,0.8863661289215088
12/13/2019 12:20:30 PM,"3 Big Stock Charts for Friday: J.M. Smucker, Ralph Lauren, and UDR",InvestorPlace,/news/stocks/3-big-stock-charts-for-friday-j-m-smucker-ralph-lauren-and-udr-1028762059,neutral,0.8928449749946594
1/28/2020 3:01:55 PM,Here's what Wall Street expects from Essex Property Trust's earnings,Markets Insider Automation,/news/stocks/essex_property_trust-stock-price-quarter-earnings-preview-q4-1028850661,neutral,0.9315842986106873
4/2/2020 12:11:10 PM,Goldman gets bearish on Vornado for lackluster FFO growth,Seeking Alpha,https://seekingalpha.com/news/3557746-goldman-gets-bearish-on-vornado-for-lackluster-ffo-growth?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9504640102386475
4/4/2020 4:24:15 PM,Portland mayor calling for apartment rent dismissal,Seeking Alpha,https://seekingalpha.com/news/3558436-portland-mayor-calling-for-apartment-rent-dismissal?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.8048145771026611
5/5/2020 3:01:45 PM,Here's what Wall Street expects from Essex Property Trust's earnings report,Markets Insider Automation,/news/stocks/essex_property_trust-stock-price-q1-earnings-preview-1029165648,neutral,0.8971493244171143
5/6/2020 10:44:48 PM,"Essex Property Trust, Inc. Q1 Profit Rises",RTTNews,/news/stocks/essex-property-trust-inc-q1-profit-rises-1029172868,positive,0.7315363883972168
6/1/2020 8:39:41 PM,Make a Home for These 4 Real Estate Stocks in Your Portfolio,InvestorPlace,/news/stocks/buy-real-estate-stocks-apartments-coronavirus-now-1029270026,neutral,0.8768138885498047
6/17/2020 1:42:11 PM,Essex Property Trust cash delinquency rate falls in May,Seeking Alpha,https://seekingalpha.com/news/3583796-essex-property-trust-cash-delinquency-rate-falls-in-may?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.9657177925109863
8/2/2020 3:01:28 PM,Essex Property Trust earnings preview: what Wall Street is expecting,Markets Insider Automation,/news/stocks/essex_property_trust-stock-price-quarter-earnings-preview-q2-1029458876,neutral,0.910891056060791
8/3/2020 10:30:30 PM,"Essex Property Trust, Inc. Q2 adjusted earnings Beat Estimates",RTTNews,/news/stocks/essex-property-trust-inc-q2-adjusted-earnings-beat-estimates-1029463380,positive,0.8452261090278625
10/27/2020 3:02:09 PM,Here's what Wall Street expects from Essex Property Trust's earnings,Markets Insider Automation,/news/stocks/essex_property_trust-q3-quarterly-earnings-preview-stock-1029727463,neutral,0.9315842986106873
10/27/2020 9:35:12 PM,Notable earnings after Wednesday's close,Seeking Alpha,https://seekingalpha.com/news/3626524-notable-earnings-after-wednesdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8919203281402588
10/27/2020 9:35:47 PM,Essex Property Trust Q3 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3626599-essex-property-trust-q3-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.7134794592857361
10/28/2020 9:46:23 PM,"Essex Property Trust, Inc. Q3 adjusted earnings Beat Estimates",RTTNews,/news/stocks/essex-property-trust-inc-q3-adjusted-earnings-beat-estimates-1029736996,positive,0.8514174818992615
11/9/2020 4:20:16 PM,"Apartment, office REITs bounce up on vaccine hopes; home rental REITs fall",Seeking Alpha,https://seekingalpha.com/news/3633757-apartment-office-reits-bounce-up-on-vaccine-hopes-home-rental-reits-fall?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9010809659957886
11/10/2020 3:02:43 PM,"Mizuho upgrades Essex Property, making coastal bet on apartment REITs",Seeking Alpha,https://seekingalpha.com/news/3634399-mizuho-upgrades-essex-property-making-coastal-bet-on-apartment-reits?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.6950259208679199
11/19/2020 6:45:13 PM,Q3 REIT earnings stabilize; FFO reports sequential growth,Seeking Alpha,https://seekingalpha.com/news/3638045-q3-reit-earnings-stabilize-ffo-reports-sequential-growth?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.4948718249797821
12/4/2020 9:47:00 PM,"Essex Portfolio, L.P. -- Moody's affirms Essex Portfolio's Baa1 rating; outlook stable",Moodys,/news/bonds/essex-portfolio-l-p-moody-s-affirms-essex-portfolio-s-baa1-rating-outlook-stable-1029866315,positive,0.7806819081306458
12/8/2020 9:50:37 PM,Essex Property Trust declares $2.0775 dividend,Seeking Alpha,https://seekingalpha.com/news/3642672-essex-property-trust-declares-2_0775-dividend?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9387014508247375
1/20/2021 2:52:40 PM,"Evercore upgrades Equity Residential, Essex Property in tilt to apartment sector",Seeking Alpha,https://seekingalpha.com/news/3652704-equity-residential-essex-property-upgraded-by-evercore?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.825341522693634
1/20/2021 4:03:54 PM,"Benzinga's Top Ratings Upgrades, Downgrades For January 20, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-january-20-2021-1029986844,negative,0.6330220103263855
1/20/2021 6:43:16 PM,Real estate stocks gain as new administration begins,Seeking Alpha,https://seekingalpha.com/news/3652805-real-estate-stocks-gain-as-new-administration-begins?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.7042022347450256
1/26/2021 8:16:59 PM,"S&P CoreLogic Case-Shiller Index indicates 9.5% November gains, largest increase in six years",Seeking Alpha,https://seekingalpha.com/news/3654553-sp-corelogic-case-shiller-index-indicates-95-november-gains?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.945113480091095
2/2/2021 3:01:46 PM,Essex Property Trust earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/essex_property_trust-stock-quarter-earnings-preview-q4-1030033149,neutral,0.9321069121360779
2/3/2021 10:35:21 PM,Essex Property Trust Q4 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3657908-essex-property-trust-q4-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.6974154710769653
2/3/2021 10:35:29 PM,Notable earnings after Thursday's close,Seeking Alpha,https://seekingalpha.com/news/3657840-notable-earnings-after-thursdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8900269269943237
2/4/2021 10:33:02 PM,Essex Property stock climbs 5% amid signs of recovery in Q4,Seeking Alpha,https://seekingalpha.com/news/3658884-essex-property-stock-climbs-5-amid-signs-of-recovery-in-q4?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9414934515953064
2/4/2021 11:14:21 PM,"Essex Property Trust, Inc. Q4 adjusted earnings Beat Estimates",RTTNews,/news/stocks/essex-property-trust-inc-q4-adjusted-earnings-beat-estimates-1030045911,positive,0.87708580493927
2/9/2021 6:54:57 PM,"Camden Property upgraded, Mid-America Apartment cut in recovery shuffle",Seeking Alpha,https://seekingalpha.com/news/3660120-camden-property-upgraded-mid-america-apartment-cut-in-recovery-shuffle?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.5002896785736084
2/18/2021 9:41:34 PM,Essex Property Trust increases dividend to $2.09,Seeking Alpha,https://seekingalpha.com/news/3663644-essex-property-trust-inc-declares-2_09-dividend?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9319385290145874
3/31/2021 4:03:29 PM,"Benzinga's Top Ratings Upgrades, Downgrades For March 31, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-march-31-2021-1030264348,negative,0.5924392938613892
4/5/2021 2:10:13 PM,10 Biggest Price Target Changes For Monday,Benzinga,/news/stocks/10-biggest-price-target-changes-for-monday-1030273603,neutral,0.7998325824737549
4/5/2021 2:44:40 PM,Essex Property upgraded to Outperform as tech companies boost hiring,Seeking Alpha,https://seekingalpha.com/news/3679190-essex-property-upgraded-to-outperform-as-tech-companies-boost-hiring?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9467222094535828
4/5/2021 4:03:33 PM,"Benzinga's Top Ratings Upgrades, Downgrades For April 5, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-april-5-2021-1030273989,negative,0.5280475616455078
4/9/2021 2:00:16 PM,10 Biggest Price Target Changes For Friday,Benzinga,/news/stocks/10-biggest-price-target-changes-for-friday-1030288932,neutral,0.7916322350502014
4/9/2021 4:11:20 PM,"Benzinga's Top Ratings Upgrades, Downgrades For April 9, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-april-9-2021-1030289472,negative,0.5865253806114197
4/25/2021 3:01:40 PM,Essex Property Trust earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/essex_property_trust-stock-price-q1-earnings-preview-1030341706,neutral,0.9321069121360779
4/26/2021 9:35:20 PM,Essex Property Trust Q1 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3685701-essex-property-trust-q1-earnings-preview?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.7664989233016968
4/26/2021 9:35:48 PM,Notable earnings after Tuesday's close,Seeking Alpha,https://seekingalpha.com/news/3685587-notable-earnings-after-tuesdays-close?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.8953564763069153
4/27/2021 10:53:03 PM,"Essex Property Trust, Inc. Q1 adjusted earnings Beat Estimates",RTTNews,/news/stocks/essex-property-trust-inc-q1-adjusted-earnings-beat-estimates-1030354174,positive,0.8609493970870972
5/3/2021 1:42:06 PM,"AvalonBay upgraded to Outperform, Essex Property cut to In Line at Evercore",Seeking Alpha,https://seekingalpha.com/news/3689230-avalonbay-upgraded-to-outperform-essex-property-cut-to-in-line-at-evercore?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.7590295076370239
5/3/2021 4:08:15 PM,"Benzinga's Top Ratings Upgrades, Downgrades For May 3, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-may-3-2021-1030379325,negative,0.5130770206451416
5/12/2021 8:53:31 PM,Essex Property Trust declares $2.09 dividend,Seeking Alpha,https://seekingalpha.com/news/3695492-essex-property-trust-declares-2_09-dividend?utm_source=markets.businessinsider.com&utm_medium=referral,neutral,0.9356180429458618
5/19/2021 4:06:30 PM,"Benzinga's Top Ratings Upgrades, Downgrades For May 19, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-may-19-2021-1030446960,negative,0.6044227480888367
5/26/2021 2:55:39 PM,Expert Ratings for Essex Property Trust,Benzinga,/news/stocks/expert-ratings-for-essex-property-trust-1030467039,neutral,0.8702518939971924
5/29/2021 5:00:00 PM,"REITs reduce reliance on borrowings, lowered leverage ratios: Nareit",Seeking Alpha,https://seekingalpha.com/news/3701346-reits-reduces-reliance-on-borrowings-lowered-leverage-ratios-nareit?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.842171311378479
6/2/2021 2:58:26 PM,7 Best Stocks for Inflation-Spooked Investors,InvestorPlace,/news/stocks/7-best-stocks-for-inflation-spooked-investors-1030488341,negative,0.8708284497261047
6/3/2021 4:09:31 PM,"Benzinga's Top Ratings Upgrades, Downgrades For June 3, 2021",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-june-3-2021-1030491880,negative,0.5281916856765747
6/4/2021 4:36:40 PM,Where Essex Property Trust Stands With Analysts,Benzinga,/news/stocks/where-essex-property-trust-stands-with-analysts-1030495663,neutral,0.9185828566551208
6/7/2021 10:13:21 AM,Essex Property raises low end of Q2 & FY21 guidance,Seeking Alpha,https://seekingalpha.com/news/3703556-essex-property-raises-low-end-of-q2-fy21-guidance?utm_source=markets.businessinsider.com&utm_medium=referral,negative,0.8909218311309814
6/7/2021 7:37:22 PM,FTSE Nareit All Equity REITs Index gains 18.1% in latest week; Retail contribution highest,Seeking Alpha,https://seekingalpha.com/news/3703838-reit?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9453537464141846
6/8/2021 7:00:17 PM,Essex Property sees rise in tech job openings bolstering multifamily demand,Seeking Alpha,https://seekingalpha.com/news/3704288-essex-property-sees-rise-in-big-tech-job-openings-bolstering-multifamily-demand?utm_source=markets.businessinsider.com&utm_medium=referral,positive,0.9526607990264893
6/9/2021 2:39:31 PM,7 Apartment REITs to Buy as Rent Prices Get Set to Surge,InvestorPlace,/news/stocks/7-apartment-reits-to-buy-as-rent-prices-get-set-to-surge-1030508686,neutral,0.8157171010971069
6/11/2021 5:19:40 PM,Expert Ratings for Essex Property Trust,Benzinga,/news/stocks/expert-ratings-for-essex-property-trust-1030516260,neutral,0.8702518939971924
