datetime,title,source,link,sentiment_class,sentiment_score
7/26/2005 10:37:00 PM,"Hot Weather Drives Customer Demand for Electricity, New Monthly Record On Consumers Energy's System",PR Newswire,/news/stocks/hot-weather-drives-customer-demand-for-electricity-new-monthly-record-on-consumers-energy-s-system-1024224037,neutral,0.4776347875595093
10/27/2016 2:44:18 PM,BRIEF-CMS Energy reports Q3 eps $0.67 (CMS),Reuters,http://www.businessinsider.com/r-brief-cms-energy-reports-q3-eps-067-2016-10,neutral,0.719429075717926
11/23/2016 7:24:21 PM,BRIEF-Consumers Energy agrees to extend termination date of $250 mln secured revolving credit agreement (CMS ),Reuters,http://www.businessinsider.com/r-brief-consumers-energy-agrees-to-extend-termination-date-of-250-mln-secured-revolving-credit-agreement-2016-11,positive,0.6630670428276062
12/8/2016 3:46:07 PM,"BRIEF-Entergy Corp intends to shut down palisades nuclear power plant permanently on Oct. 1, 2018 (CMS, ETR)",Reuters,http://www.businessinsider.com/r-brief-entergy-corp-intends-to-shut-down-palisades-nuclear-power-plant-permanently-on-oct-1-2018-2016-12,negative,0.6109020113945007
12/15/2016 2:52:03 PM,BRIEF-Veritex Holdings public offering of 3.9 mln shares priced at $22.50/share,Reuters,http://www.businessinsider.com/r-brief-veritex-holdings-public-offering-of-39-mln-shares-priced-at-2250/share-2016-12,neutral,0.9330973625183105
1/19/2017 6:00:05 PM,BRIEF-CMS ENERGY INCREASES QUARTERLY DIVIDEND BY 7 PCT TO 33.25 CENTS PER SHARE (CMS),Reuters,http://www.businessinsider.com/r-brief-cms-energy-increases-quarterly-dividend-by-7-pct-to-3325-cents-per-share-2017-1,positive,0.9235824942588806
1/31/2017 7:36:09 PM,"UK corporate pensions headache could worsen in 2017 (TKA, CMS, BBY, BT., CAR, RAT, TSCO, TATASTEEL)",Reuters,http://www.businessinsider.com/r-uk-corporate-pensions-headache-could-worsen-in-2017-2017-1,negative,0.9312224984169006
2/2/2017 1:35:19 PM,CMS Energy Corp. Announces 24% Retreat In Q4 Profit,RTTNews,/news/stocks/cms-energy-corp-announces-24-retreat-in-q4-profit-1001717544,negative,0.9608687162399292
2/2/2017 2:01:17 PM,CMS Energy Increases 2017 Adj. EPS Guidance - Quick Facts ,RTTNews,/news/stocks/cms-energy-increases-2017-adj-eps-guidance-quick-facts-1001717778,neutral,0.8986079692840576
2/2/2017 2:14:12 PM,BRIEF-CMS Energy reports quarterly earnings per share $0.28 (CMS),Reuters,http://www.businessinsider.com/r-brief-cms-energy-reports-quarterly-earnings-per-share-028-2017-2,neutral,0.7920781373977661
2/2/2017 3:26:07 PM,"BRIEF-CMS Energy Corp raises 2017 adjusted earnings per share guidance to $2.14 to $2.18 (CMS, CMS )",Reuters,http://www.businessinsider.com/r-brief-cms-energy-corp-raises-2017-adjusted-earnings-per-share-guidance-to-214-to-218-2017-2,positive,0.8726909160614014
2/13/2017 7:06:10 PM,BRIEF-CMS Energy says issued and sold $350 million principal amount of its 3.45% senior notes (CMS),Reuters,http://www.businessinsider.com/r-brief-cms-energy-says-issued-and-sold-350-million-principal-amount-of-its-345-senior-notes-2017-2,neutral,0.8917872905731201
2/22/2017 6:44:12 PM,BRIEF-CONSUMERS ENERGY CO ISSUED AND SOLD $350 MLN PRINCIPAL AMOUNT OF ITS 3.95% FIRST MORTGAGE BONDS DUE 2047 (CMS ),Reuters,http://www.businessinsider.com/r-brief-consumers-energy-co-issued-and-sold-350-mln-principal-amount-of-its-395-first-mortgage-bonds-due-2047-2017-2,neutral,0.8393580317497253
2/23/2017 8:00:00 PM,"CMS Energy Announces Leadership Changes Focused on World-Class Performance, Workforce",PR Newswire,/news/stocks/cms-energy-announces-leadership-changes-focused-on-world-class-performance-workforce-1001778680,neutral,0.7163618206977844
3/1/2017 12:00:00 PM,Consumers Energy Encourages Eligible Michigan Residents to Lower Costs by Filing for Home Heating Credit,PR Newswire,/news/stocks/consumers-energy-encourages-eligible-michigan-residents-to-lower-costs-by-filing-for-home-heating-credit-1001794163,neutral,0.5502683520317078
3/1/2017 5:44:19 PM,BRIEF-CMS Energy files for potential mixed shelf (CMS),Reuters,http://www.businessinsider.com/r-brief-cms-energy-files-for-potential-mixed-shelf-2017-3,neutral,0.9431170225143433
3/2/2017 12:00:00 PM,"Consumers Energy Launches Peak Power Savers: Allows Households to Lower Energy Bills, Receive Credits",PR Newswire,/news/stocks/consumers-energy-launches-peak-power-savers-allows-households-to-lower-energy-bills-receive-credits-1001798348,neutral,0.6840694546699524
3/8/2017 12:00:00 PM,"Consumers Energy Recognized for Women in Leadership, Diverse Hiring Practices",PR Newswire,/news/stocks/consumers-energy-recognized-for-women-in-leadership-diverse-hiring-practices-1001814924,positive,0.628450334072113
3/9/2017 4:26:22 PM,"Wind knocks out power to 1 million customers in Michigan (DTE, CMS )",Reuters,http://www.businessinsider.com/r-wind-knocks-out-power-to-1-million-customers-in-michigan-2017-3,neutral,0.6648861765861511
3/9/2017 9:36:22 PM,"UPDATE 1-Windstorm knocks out power to 1 million customers in Michigan (DTE, CMS )",Reuters,http://www.businessinsider.com/r-update-1-windstorm-knocks-out-power-to-1-million-customers-in-michigan-2017-3,negative,0.9422389268875122
3/14/2017 9:29:00 PM,"Consumers Energy completes restoration of power to 360,000 after historic wind storm, thanks customers for their patience",PR Newswire,/news/stocks/consumers-energy-completes-restoration-of-power-to-360-000-after-historic-wind-storm-thanks-customers-for-their-patience-1001835222,positive,0.8546668291091919
3/24/2017 11:00:00 AM,"Consumers Energy Foundation Contributes $150,000 to Provide Access for Free Tax Assistance, Support 2-1-1",PR Newswire,/news/stocks/consumers-energy-foundation-contributes-150-000-to-provide-access-for-free-tax-assistance-support-2-1-1-1001865146,positive,0.6713894009590149
3/31/2017 12:30:00 PM,"Consumers Energy to Provide Up to 150,000 LED Bulbs to Michigan Families through Food Banks",PR Newswire,/news/stocks/consumers-energy-to-provide-up-to-150-000-led-bulbs-to-michigan-families-through-food-banks-1001885432,neutral,0.7847968339920044
4/3/2017 8:40:00 PM,Consumers Energy Issues Request for Proposals to Acquire Natural Gas-Fired Plant in Michigan,PR Newswire,/news/stocks/consumers-energy-issues-request-for-proposals-to-acquire-natural-gas-fired-plant-in-michigan-1001891783,neutral,0.854442298412323
4/4/2017 12:05:00 PM,"Research Reports on Utilities Equities -- PG&E, CMS Energy, NextEra Energy, and Edison",PR Newswire,/news/stocks/research-reports-on-utilities-equities-pg-e-cms-energy-nextera-energy-and-edison-1001893625,neutral,0.9456028938293457
4/6/2017 4:30:00 PM,Consumers Energy Receives U.S. Environmental Protection Agency Recognition as ENERGY STAR® Partner of the Year,PR Newswire,/news/stocks/consumers-energy-receives-u-s-environmental-protection-agency-recognition-as-energy-star-partner-of-the-year-1001903381,positive,0.9210616946220398
4/10/2017 8:01:00 PM,April Declared Safe Digging Month in Michigan; Consumers Energy Offers Tips to Complete Projects Safely,PR Newswire,/news/stocks/april-declared-safe-digging-month-in-michigan-consumers-energy-offers-tips-to-complete-projects-safely-1001911437,positive,0.5099801421165466
4/12/2017 5:54:00 PM,"Encouraging STEM Talent, Consumers Energy Sponsors FIRST Robotics State Competition",PR Newswire,/news/stocks/encouraging-stem-talent-consumers-energy-sponsors-first-robotics-state-competition-1001918274,positive,0.5948674082756042
4/17/2017 12:00:00 PM,"Consumers Energy Offers Appliance Recycling, Helping Michigan Residents Reduce Costs and Earn Rebates",PR Newswire,/news/stocks/consumers-energy-offers-appliance-recycling-helping-michigan-residents-reduce-costs-and-earn-rebates-1001923680,positive,0.5872074365615845
4/18/2017 12:00:00 PM,7 Activities to Enjoy this Spring at Consumers Energy River Hydros,PR Newswire,/news/stocks/7-activities-to-enjoy-this-spring-at-consumers-energy-river-hydros-1001926064,neutral,0.9287737011909485
4/18/2017 6:43:12 PM,Theranos will be able to operate a blood testing lab again in 2019,Business Insider,http://www.businessinsider.com/theranos-settles-with-cms-for-30000-2017-4,positive,0.7585245966911316
4/19/2017 10:30:00 PM,CMS Energy To Announce First-Quarter Results May 1,PR Newswire,/news/stocks/cms-energy-to-announce-first-quarter-results-may-1-1001932255,neutral,0.9221038222312927
4/20/2017 5:30:00 PM,CMS Energy Board Of Directors Declares Quarterly Dividend On Common Stock,PR Newswire,/news/stocks/cms-energy-board-of-directors-declares-quarterly-dividend-on-common-stock-1001935460,negative,0.7012643814086914
4/25/2017 11:17:00 PM,Forsite Development to Acquire Two Consumers Energy Sites,PR Newswire,/news/stocks/forsite-development-to-acquire-two-consumers-energy-sites-1001948732,neutral,0.873626708984375
