datetime,title,source,link,sentiment_class,sentiment_score
10/26/2016 1:26:18 PM,BRIEF-Generac reports third quarter 2016 results (GNRC),Reuters,http://www.businessinsider.com/r-brief-generac-reports-third-quarter-2016-results-2016-10,neutral,0.8840553164482117
11/28/2016 4:16:05 PM,BRIEF-Generac to acquire Motortech (GNRC),Reuters,http://www.businessinsider.com/r-brief-generac-to-acquire-motortech-2016-11,neutral,0.9462414979934692
12/9/2016 7:34:06 PM,"BRIEF-Generac holdings-EVP, sales, Russell Minick reports open market sale of 8,300 shares (GNRC)",Reuters,http://www.businessinsider.com/r-brief-generac-holdings-evp-sales-russell-minick-reports-open-market-sale-of-8300-shares-2016-12,neutral,0.9455897808074951
2/14/2017 12:20:10 PM,BRIEF-Generac reports Q4 EPS $0.64 (GNRC),Reuters,http://www.businessinsider.com/r-brief-generac-reports-q4-eps-064-2017-2,neutral,0.7592883110046387
2/14/2017 6:47:20 PM,Generac Turns Lower Despite Upbeat Q4 Results ,RTTNews,/news/stocks/generac-turns-lower-despite-upbeat-q4-results-1001750084,negative,0.8836063742637634
3/9/2017 1:50:00 PM,"Industrial Goods Stocks on Investors' Radar -- Actuant, Generac, Middleby, and Beacon Roofing Supply",PR Newswire,/news/stocks/industrial-goods-stocks-on-investors-radar-actuant-generac-middleby-and-beacon-roofing-supply-1001819748,neutral,0.9313293099403381
3/30/2017 12:21:00 AM,Pressure Washing That Doesn't Waste The Weekend,PR Newswire,/news/stocks/pressure-washing-that-doesn-t-waste-the-weekend-1001879812,neutral,0.8198423981666565
4/10/2017 9:37:00 PM,Hurricane Risks Anything But Average,PR Newswire,/news/stocks/hurricane-risks-anything-but-average-1001911615,neutral,0.880813479423523
4/13/2017 12:40:00 PM,"Machinery Stocks under Scanner -- Roper, Actuant, Hudson, and Generac",PR Newswire,/news/stocks/machinery-stocks-under-scanner-roper-actuant-hudson-and-generac-1001920196,negative,0.645519495010376
4/27/2017 12:33:06 PM,BRIEF-Generac Q1 adjusted earnings per share $0.41 (GNRC),Reuters,http://www.businessinsider.com/r-brief-generac-q1-adjusted-earnings-per-share-041-2017-4,neutral,0.8069443702697754
